ts,run_time,edges_found,paths_total,execs_done,execs_per_sec
1779574495,538,268,453,6920327,13056.81
1779574500,543,268,453,6978533,10885.22
1779574505,548,268,453,7040443,11983.09
1779574510,553,268,453,7104030,12342.33
1779574515,558,268,453,7161996,12031.26
1779574520,563,268,453,7222713,11936.27
1779574525,568,268,453,7284642,11905.73
1779574530,573,268,453,7346660,12296.40
1779574535,578,268,453,7407857,12210.47
1779574540,583,268,453,7471713,12679.18
1779574545,588,268,453,7534854,12480.44
1779574550,593,268,453,7598873,12750.01
1779574555,598,268,453,7660020,12251.05
1779574561,604,269,474,7713875,10940.37
1779574566,609,269,483,7776538,12476.63
1779574571,614,269,486,7838000,11969.16
1779574576,619,269,497,7895292,11398.85
1779574581,624,269,509,7956731,11791.23
1779574586,629,269,515,8000302,9429.95
1779574591,634,269,517,8047179,9174.20
1779574596,639,269,520,8096068,9557.18
1779574602,645,269,522,8149885,12401.66
1779574607,650,269,524,8205360,11685.44
1779574612,655,269,529,8264139,11923.27
1779574617,660,269,532,8323435,11332.07
1779574622,665,269,535,8374936,7880.36
1779574627,670,269,535,8437020,11308.77
1779574632,675,269,536,8500208,12620.29
1779574637,680,269,537,8558057,11543.47
1779574642,685,269,537,8621062,12144.59
1779574647,690,269,537,8679652,11674.17
1779574652,695,269,537,8742695,12515.00
1779574658,701,269,537,8800424,11423.55
1779574663,706,269,538,8865451,12508.69
1779574668,711,269,538,8924430,11430.65
1779574673,716,269,538,8986397,12255.42
1779574678,721,269,538,9043150,11266.23
1779574683,726,269,538,9104585,12204.20
1779574688,731,269,539,9171367,12972.39
1779574693,736,269,539,9232677,12313.60
1779574698,741,269,541,9293367,11879.66
1779574703,746,269,541,9356935,12346.47
1779574708,751,269,541,9422171,12727.24
1779574714,757,269,542,9483174,12359.50
1779574719,762,269,543,9538327,11558.12
1779574724,767,269,544,9598495,11310.85
1779574729,772,269,544,9655840,11341.14
1779574734,777,269,544,9718380,12430.69
1779574739,782,269,544,9779436,13861.90
1779574744,787,269,546,9842789,13000.09
1779574749,792,269,547,9908037,12940.64
1779574754,797,269,551,9969434,12203.13
1779574759,802,269,552,10027324,11425.36
1779574764,807,269,554,10095615,12898.03
1779574770,813,269,554,10151711,11527.27
1779574775,818,269,554,10209875,11366.82
1779574780,823,269,556,10267621,11407.19
1779574785,828,269,556,10327248,11537.98
1779574790,833,269,557,10394231,12719.75
1779574795,838,269,558,10456949,12621.00
1779574800,843,269,558,10519431,12188.34
1779574805,848,269,558,10576005,11480.04
1779574810,853,269,558,10637355,12126.04
1779574815,858,269,558,10695379,11489.97
1779574820,863,269,558,10757281,12316.50
1779574826,869,269,558,10824480,13085.02
1779574831,874,269,558,10885399,12177.04
1779574836,879,269,558,10946957,12196.87
1779574841,884,269,559,11002298,11386.33
1779574846,889,269,560,11063647,11776.93
1779574851,894,269,561,11120712,11183.59
1779574856,899,269,561,11173638,10775.71
1779574861,904,269,562,11230839,11340.70
1779574866,909,269,563,11296706,12693.51
1779574871,914,269,563,11360285,12165.20
1779574876,919,269,564,11418268,11843.28
1779574882,925,269,565,11468279,11030.47
1779574887,930,269,567,11523993,15578.99
1779574892,935,269,567,11561284,8782.71
1779574897,940,269,568,11616155,9959.22
1779574902,945,269,568,11674355,11312.76
1779574907,950,269,568,11735316,11864.29
1779574912,955,269,571,11798723,12129.25
1779574917,960,269,571,11859767,12010.24
1779574923,966,269,571,11918081,11898.10
1779574928,971,269,571,11980021,12317.45
1779574933,976,269,571,12041878,12115.39
1779574938,981,269,573,12096491,10867.47
1779574943,986,269,573,12155870,11608.72
1779574948,991,269,573,12216804,11580.15
1779574953,996,269,573,12275605,11513.30
1779574958,1001,269,573,12335888,11318.52
1779574963,1006,269,573,12396728,11962.20
1779574968,1011,269,573,12458922,12406.63
1779574973,1016,269,573,12517907,11765.52
1779574979,1022,269,573,12578677,14195.00
1779574984,1027,269,573,12640580,12822.68
1779574989,1032,269,573,12695962,11443.70
1779574994,1037,269,573,12760308,12462.37
1779574999,1042,269,573,12822492,12339.30
1779575004,1047,269,573,12880735,11477.42
1779575009,1052,269,573,12927023,9786.97
1779575014,1057,269,573,12989441,11972.40
1779575019,1062,269,573,13046318,11406.36
1779575024,1067,269,573,13101399,10596.42
1779575029,1072,269,573,13164681,11995.83
1779575035,1078,269,573,13227209,12342.50
1779575040,1083,269,573,13284834,12957.33
1779575045,1088,269,573,13344613,11711.34
1779575050,1093,269,573,13404920,11781.86
1779575055,1098,269,574,13467934,12237.72
1779575060,1103,269,575,13525462,11277.52
1779575065,1108,269,575,13582447,11379.79
1779575070,1113,269,575,13646253,12193.43
1779575075,1118,269,575,13703396,11704.98
1779575080,1123,269,575,13761893,11780.40
1779575085,1128,269,575,13821523,11995.26
1779575090,1133,269,575,13883444,11765.70
1779575096,1139,269,575,13935924,10764.41
1779575101,1144,269,575,13997371,11642.65
1779575106,1149,269,575,14045196,10378.16
1779575111,1154,269,576,14091435,1759.95
1779575116,1159,269,576,14139471,10072.44
1779575121,1164,269,576,14198479,11404.72
1779575126,1169,269,576,14263694,12681.34
1779575131,1174,269,576,14318260,10808.44
1779575136,1179,269,578,14377962,11469.27
1779575141,1184,269,579,14415120,10339.99
1779575147,1190,269,579,14473220,11340.55
1779575152,1195,269,579,14530231,11267.36
1779575157,1200,269,581,14583361,10737.32
1779575162,1205,269,581,14639373,12606.36
1779575167,1210,269,581,14697651,12009.88
1779575172,1215,269,581,14760221,12017.52
1779575177,1220,269,581,14821116,11725.34
1779575182,1225,269,581,14879047,11361.28
1779575188,1231,269,581,14939390,11844.31
1779575193,1236,269,581,14999340,11670.10
1779575198,1241,269,581,15055761,11281.11
1779575203,1246,269,582,15114821,11483.72
1779575208,1251,269,583,15177977,12135.20
1779575213,1256,269,585,15235273,11340.18
1779575218,1261,269,585,15298749,12519.58
1779575223,1266,269,585,15356353,9471.00
1779575228,1271,269,585,15414848,10980.71
1779575233,1276,269,585,15480791,12718.17
1779575238,1281,269,585,15538829,11724.04
1779575244,1287,269,585,15594505,10891.64
1779575249,1292,269,585,15651933,11300.03
1779575254,1297,269,585,15710534,11267.14
1779575259,1302,269,585,15771956,11397.99
1779575264,1307,269,587,15830273,11418.31
1779575269,1312,269,587,15893811,12304.38
1779575274,1317,269,587,15947578,10880.12
1779575279,1322,269,587,16007882,13052.19
1779575284,1327,269,587,16064465,11572.42
1779575289,1332,269,587,16123096,11672.18
1779575294,1337,269,587,16181526,11736.79
1779575300,1343,269,587,16240389,11549.22
1779575305,1348,269,587,16303337,12100.91
1779575310,1353,269,587,16358779,11025.92
1779575315,1358,269,587,16413809,10839.83
1779575320,1363,269,587,16468947,11168.91
1779575325,1368,269,587,16529957,11740.41
1779575330,1373,269,587,16590507,11631.76
1779575335,1378,269,587,16649176,11593.53
1779575340,1383,269,587,16710158,11602.22
1779575345,1388,269,587,16768081,11510.36
1779575350,1393,269,587,16835726,13132.65
1779575355,1398,269,587,16895052,11746.62
1779575361,1404,269,587,16931343,6925.25
1779575366,1409,269,587,16964944,8180.43
1779575371,1414,269,587,17024505,11072.96
1779575376,1419,269,587,17085768,12213.55
1779575381,1424,269,587,17144863,11817.34
1779575386,1429,269,587,17203741,11560.94
1779575391,1434,269,587,17260560,11132.61
1779575396,1439,269,587,17317975,11178.28
1779575401,1444,269,587,17373484,10937.93
1779575407,1450,269,587,17429886,10995.65
1779575412,1455,269,587,17488620,11582.34
1779575417,1460,269,587,17549452,11913.12
1779575422,1465,269,587,17605031,11320.14
1779575427,1470,269,587,17666012,11737.92
1779575432,1475,269,587,17724839,11599.94
1779575437,1480,269,587,17784284,11756.85
1779575442,1485,269,587,17847417,12157.63
1779575447,1490,269,587,17908199,12110.42
1779575452,1495,269,587,17966976,11556.43
1779575458,1501,269,587,18028010,11887.59
1779575463,1506,269,587,18083281,11272.16
1779575468,1511,269,587,18153128,14029.73
1779575473,1516,269,587,18234691,15491.21
1779575478,1521,269,587,18314517,15735.32
1779575483,1526,269,587,18382613,13529.96
1779575488,1531,269,587,18445501,12542.52
1779575493,1536,269,587,18504684,12017.06
1779575498,1541,269,587,18564457,11775.02
1779575503,1546,269,587,18622223,11305.58
1779575508,1551,269,587,18682625,11796.90
1779575513,1556,269,587,18723089,7494.09
1779575518,1561,269,587,18766143,9103.12
1779575523,1566,269,587,18777040,2219.86
1779575529,1572,269,587,18786989,2001.55
1779575534,1577,269,587,18798441,8006.57
1779575539,1582,269,587,18822365,4654.95
1779575544,1587,269,587,18830509,2208.06
1779575549,1592,269,587,18837540,1574.39
1779575554,1597,269,587,18843883,1310.31
1779575559,1602,269,587,18849964,1247.92
1779575564,1607,269,587,18855547,1147.18
1779575569,1612,269,587,18860377,1090.24
1779575574,1617,269,587,18865858,1069.66
1779575582,1625,269,587,18870633,43.99
1779575587,1630,269,587,18907172,8304.26
1779575592,1635,269,587,18946285,9797.24
1779575597,1640,269,587,18982901,7619.56
1779575602,1645,269,587,19032057,9503.87
1779575607,1650,269,587,19062744,6128.07
1779575612,1655,269,587,19108539,8810.06
1779575617,1660,269,587,19125385,1557.09
1779575622,1665,269,587,19131928,1317.11
1779575628,1671,269,587,19137420,1107.86
1779575633,1676,269,587,19143146,1168.87
1779575638,1681,269,587,19147999,1009.72
1779575643,1686,269,587,19153120,865.04
1779575648,1691,269,587,19158088,989.22
1779575653,1696,269,587,19163085,1010.02
1779575658,1701,269,587,19166558,736.65
1779575663,1706,269,587,19170184,745.78
1779575668,1711,269,587,19173372,635.66
1779575673,1716,269,587,19175166,13.83
1779575679,1722,269,587,19188253,4424.51
1779575684,1727,269,587,19198111,2426.80
1779575689,1732,269,587,19206783,1856.76
1779575694,1737,269,587,19214963,1661.29
1779575699,1742,269,587,19221134,1281.98
1779575704,1747,269,587,19225921,990.50
1779575709,1752,269,587,19230728,948.21
1779575715,1758,269,587,19233518,12.52
1779575721,1764,269,587,19276813,13922.13
1779575726,1769,269,587,19319596,9996.62
1779575731,1774,269,587,19366745,9107.59
1779575736,1779,269,587,19405318,10009.09
1779575741,1784,269,587,19452938,9420.92
1779575746,1789,269,587,19502057,9767.74
1779575751,1794,269,587,19540481,9805.61
1779575756,1799,269,587,19569319,1422.60
1779575761,1804,269,587,19573705,963.15
1779575767,1810,269,587,19585471,10445.65
1779575772,1815,269,587,19605142,1147.45
1779575777,1820,269,587,19608606,760.81
1779575782,1825,269,587,19612428,745.95
1779575787,1830,269,587,19646684,8407.21
1779575792,1835,269,587,19698085,9544.56
1779575797,1840,269,587,19752831,10034.77
1779575802,1845,269,587,19802115,11002.90
1779575808,1851,269,587,19853753,9731.89
1779575813,1856,269,587,19907313,10723.38
1779575818,1861,269,587,19954732,9604.49
1779575823,1866,269,587,20002802,12088.37
1779575828,1871,269,587,20064854,11859.21
1779575834,1877,269,587,20122950,11686.86
1779575839,1882,269,587,20148583,1586.53
1779575844,1887,269,587,20193043,10793.17
1779575849,1892,269,587,20252455,11485.90
1779575854,1897,269,587,20313363,11903.84
1779575859,1902,269,587,20373674,11889.87
1779575864,1907,269,587,20434709,11589.37
1779575869,1912,269,587,20494211,12013.34
1779575875,1918,269,587,20556880,11829.41
1779575880,1923,269,587,20617540,11990.39
1779575885,1928,269,587,20669073,9995.28
1779575890,1933,269,587,20730797,11649.34
1779575895,1938,269,587,20790263,11727.90
1779575900,1943,269,587,20852928,11979.09
1779575905,1948,269,587,20913064,11763.99
1779575910,1953,269,587,20977490,12488.08
1779575916,1959,269,587,21039753,12333.56
1779575921,1964,269,587,21102427,12238.95
1779575926,1969,269,587,21164197,12278.99
1779575931,1974,269,587,21228051,12671.74
1779575936,1979,269,587,21298955,13685.11
1779575941,1984,269,587,21363341,12584.46
1779575946,1989,269,587,21423458,12061.59
1779575951,1994,269,587,21489201,12500.06
1779575956,1999,269,587,21554621,13119.23
1779575961,2004,269,587,21622985,13636.61
1779575966,2009,269,587,21684957,12482.54
1779575972,2015,269,588,21750168,13037.70
1779575977,2020,269,588,21811234,12217.15
1779575982,2025,269,588,21873574,12498.03
1779575987,2030,269,588,21940873,13295.93
1779575992,2035,269,588,22005911,13067.96
1779575997,2040,269,588,22075064,13311.40
1779576002,2045,269,588,22142577,13030.96
1779576007,2050,269,588,22201964,12783.84
1779576012,2055,269,588,22267442,12853.86
1779576017,2060,269,588,22330066,12297.19
1779576022,2065,269,588,22395691,13145.66
1779576027,2070,269,588,22459885,12750.60
1779576032,2075,269,588,22527112,13339.72
1779576037,2080,269,588,22584428,11460.68
1779576043,2086,269,588,22635476,10409.57
1779576048,2091,269,588,22706296,13166.85
1779576053,2096,269,588,22770411,12608.29
1779576058,2101,269,588,22835242,12592.93
1779576063,2106,269,588,22895064,11954.39
1779576068,2111,269,589,22961952,12762.10
1779576073,2116,269,589,23019568,11387.75
1779576078,2121,269,589,23081466,12319.46
1779576083,2126,269,589,23146948,12822.61
1779576088,2131,269,589,23206697,11988.61
1779576093,2136,269,589,23272399,13013.19
1779576098,2141,269,589,23338479,12772.16
1779576103,2146,269,589,23401785,12446.49
1779576108,2151,269,589,23464404,12279.59
1779576114,2157,269,590,23523162,11760.63
1779576119,2162,269,590,23584132,12138.06
1779576124,2167,269,590,23643825,11978.76
1779576129,2172,269,590,23709208,12561.93
1779576134,2177,269,590,23769112,12012.23
1779576139,2182,269,590,23831603,12520.75
1779576144,2187,269,590,23902176,13512.06
1779576149,2192,269,590,23968219,13193.52
1779576154,2197,269,590,24035695,13269.91
1779576159,2202,269,590,24102683,13299.12
1779576164,2207,269,590,24170756,13316.87
1779576169,2212,269,590,24238897,13373.70
1779576174,2217,269,590,24300608,12327.75
1779576180,2223,269,590,24367009,13401.01
1779576185,2228,269,590,24430572,12683.48
1779576190,2233,269,590,24494360,12592.36
1779576195,2238,269,590,24559222,12861.78
1779576200,2243,269,590,24622724,12545.38
1779576205,2248,269,590,24687702,12890.96
1779576210,2253,269,590,24745398,11496.94
1779576215,2258,269,590,24800187,11245.16
1779576220,2263,269,590,24861881,12106.09
1779576225,2268,269,590,24925740,12504.99
1779576230,2273,269,590,24992368,13209.60
1779576235,2278,269,590,25053047,12170.42
1779576240,2283,269,590,25113503,12104.72
1779576245,2288,269,590,25181133,13419.37
1779576250,2293,269,590,25247892,12999.62
1779576255,2298,269,590,25315685,13715.07
1779576261,2304,269,590,25385727,13904.25
1779576266,2309,269,590,25454857,13654.20
1779576271,2314,269,590,25523595,13851.37
1779576276,2319,269,590,25595375,14248.97
1779576281,2324,269,590,25675592,15904.47
1779576286,2329,269,590,25761347,16867.88
1779576291,2334,269,590,25849671,17288.07
1779576296,2339,269,590,25939325,17660.62
1779576301,2344,269,590,26026201,17279.13
1779576306,2349,269,590,26113830,17470.07
1779576311,2354,269,590,26194653,16638.66
1779576316,2359,269,590,26287813,18288.42
1779576321,2364,269,590,26375759,17388.21
1779576326,2369,269,590,26464933,17485.34
1779576331,2374,269,590,26551694,17243.41
1779576337,2380,269,590,26639002,17329.13
1779576342,2385,269,590,26727723,17563.57
1779576347,2390,269,590,26815430,17411.18
1779576352,2395,269,590,26903991,17599.09
1779576357,2400,269,590,26990949,17335.74
1779576362,2405,269,590,27061286,14090.79
1779576367,2410,269,590,27148352,16535.53
1779576372,2415,269,590,27235697,17246.07
1779576377,2420,269,590,27324625,17263.73
1779576382,2425,269,590,27412452,17244.68
1779576387,2430,269,590,27498240,17080.40
1779576392,2435,269,590,27578381,15939.06
1779576397,2440,269,590,27655183,14765.53
1779576402,2445,269,590,27722783,13473.79
1779576408,2451,269,590,27782527,7147.82
1779576413,2456,269,590,27843987,11030.31
1779576418,2461,269,590,27904592,11922.25
1779576423,2466,269,590,27965597,12146.26
1779576428,2471,269,590,28028656,12840.71
1779576433,2476,269,590,28092625,12408.47
1779576438,2481,269,590,28159431,13348.80
1779576443,2486,269,590,28227396,13601.58
1779576448,2491,269,590,28289144,12687.95
1779576453,2496,269,590,28359286,13279.19
1779576458,2501,269,590,28424523,12983.89
1779576463,2506,269,590,28492230,13043.94
1779576468,2511,269,590,28561314,13063.48
1779576473,2516,269,590,28623980,12412.67
1779576478,2521,269,590,28691211,13121.03
1779576484,2527,269,590,28755364,12811.81
1779576489,2532,269,590,28819556,12494.14
1779576494,2537,269,590,28886416,12783.42
1779576499,2542,269,590,28945876,12025.81
1779576504,2547,269,590,29004766,11668.19
1779576509,2552,269,590,29069327,12823.23
1779576514,2557,269,590,29135843,13201.64
1779576519,2562,269,590,29204326,13132.53
1779576524,2567,269,590,29265984,12287.91
1779576529,2572,269,590,29335259,13022.10
1779576534,2577,269,590,29395056,12019.81
1779576539,2582,269,590,29464314,13283.84
1779576544,2587,269,590,29529806,13177.74
1779576550,2593,269,590,29597598,13145.04
1779576555,2598,269,590,29659276,12334.63
1779576560,2603,269,590,29721550,12267.57
1779576565,2608,269,590,29783098,12212.60
1779576570,2613,269,590,29855801,14134.08
1779576575,2618,269,590,29920163,13025.62
1779576580,2623,269,590,29987388,13537.54
1779576585,2628,269,590,30055623,13205.93
1779576590,2633,269,590,30123044,13348.07
1779576595,2638,269,590,30189381,12676.22
1779576600,2643,269,590,30252280,12505.32
1779576605,2648,269,590,30313322,12383.08
1779576611,2654,269,590,30378894,12766.80
1779576616,2659,269,590,30443117,12478.01
1779576621,2664,269,590,30509618,13083.28
1779576626,2669,269,590,30579204,13201.57
1779576631,2674,269,590,30644502,12946.45
1779576636,2679,269,590,30707939,12389.12
1779576641,2684,269,590,30766176,11677.59
1779576646,2689,269,591,30825949,11763.03
1779576651,2694,269,591,30888903,12598.07
1779576656,2699,269,591,30956822,13233.87
1779576661,2704,269,591,31028239,13403.76
1779576666,2709,269,591,31096748,13699.03
1779576671,2714,269,591,31168111,14259.86
1779576676,2719,269,591,31232905,13244.36
1779576682,2725,269,591,31303401,13715.67
1779576687,2730,269,591,31370944,13054.07
1779576692,2735,269,591,31435786,12852.01
1779576697,2740,269,591,31496241,12087.79
1779576702,2745,269,591,31560310,12866.08
1779576707,2750,269,591,31625835,12732.86
1779576712,2755,269,591,31690835,13145.63
1779576717,2760,269,591,31759600,13059.31
1779576722,2765,269,591,31828696,13387.97
1779576727,2770,269,591,31896722,13873.45
1779576732,2775,269,591,31960272,12485.47
1779576737,2780,269,591,32022821,12060.95
1779576742,2785,269,591,32088163,12509.92
1779576747,2790,269,591,32154809,13152.69
1779576752,2795,269,591,32218827,12712.90
1779576758,2801,269,591,32274723,11568.58
1779576763,2806,269,591,32338942,12525.86
1779576768,2811,269,591,32406417,13274.26
1779576773,2816,269,591,32474130,12995.08
1779576778,2821,269,591,32539454,12927.16
1779576783,2826,269,591,32604291,13036.52
1779576788,2831,269,591,32671626,13302.08
1779576793,2836,269,591,32736959,12946.33
1779576798,2841,269,591,32803651,13064.53
1779576803,2846,269,591,32870657,13021.91
1779576808,2851,269,591,32935072,12717.37
1779576813,2856,269,591,32997841,12259.86
1779576818,2861,269,591,33060676,12022.37
1779576824,2867,269,591,33129043,13044.41
1779576829,2872,269,591,33192454,12293.49
1779576834,2877,269,591,33259598,13320.62
1779576839,2882,269,591,33327430,13482.12
1779576844,2887,269,591,33396494,13635.24
1779576849,2892,269,591,33468192,13910.94
1779576854,2897,269,591,33535031,13447.38
1779576859,2902,269,591,33602964,13431.91
1779576864,2907,269,591,33672921,13512.27
1779576869,2912,269,591,33732897,12130.26
1779576874,2917,269,591,33797143,12798.53
1779576879,2922,269,591,33863800,12740.12
1779576885,2928,269,591,33926424,12331.22
1779576890,2933,269,591,33995994,13582.33
1779576895,2938,269,591,34065483,13623.41
1779576900,2943,269,591,34132347,13064.11
1779576905,2948,269,591,34192238,11987.56
1779576910,2953,269,591,34257482,12865.24
1779576915,2958,269,591,34327243,13429.24
1779576920,2963,269,591,34392425,12902.77
1779576925,2968,269,591,34457806,12732.51
1779576930,2973,269,591,34518469,11909.07
1779576935,2978,269,591,34578887,12544.93
1779576940,2983,269,591,34640754,12632.09
1779576945,2988,269,591,34708287,13558.78
1779576950,2993,269,591,34772372,12794.71
1779576956,2999,269,591,34836378,12643.25
1779576961,3004,269,591,34901620,12635.12
1779576966,3009,269,591,34968844,13262.29
1779576971,3014,269,591,35037113,13635.77
1779576976,3019,269,591,35107338,13974.63
1779576981,3024,269,591,35168835,12713.72
1779576986,3029,269,591,35221386,10545.51
1779576991,3034,269,591,35289773,12845.86
1779576996,3039,269,591,35359562,13422.84
1779577001,3044,269,591,35422503,12320.38
1779577006,3049,269,591,35491720,13429.78
1779577012,3055,269,591,35556643,12963.99
1779577017,3060,269,591,35621407,12686.38
1779577022,3065,269,591,35688047,13233.14
1779577027,3070,269,591,35752334,12920.50
1779577032,3075,269,591,35823479,13736.11
1779577037,3080,269,591,35891847,13358.06
1779577042,3085,269,591,35957365,13041.02
1779577047,3090,269,591,36024176,13211.59
1779577052,3095,269,591,36088928,12718.26
1779577057,3100,269,591,36160134,13706.87
1779577062,3105,269,591,36224464,12776.65
1779577067,3110,269,591,36284857,11998.30
1779577072,3115,269,591,36360633,14509.18
1779577077,3120,269,591,36426540,12928.61
1779577083,3126,269,591,36489794,12577.83
1779577088,3131,269,591,36557551,13383.18
1779577093,3136,269,591,36628315,13537.99
1779577098,3141,269,591,36688306,12214.31
1779577103,3146,269,591,36750647,12480.55
1779577108,3151,269,591,36812786,12207.06
1779577113,3156,269,591,36877118,12888.17
1779577118,3161,269,591,36941884,12569.65
1779577123,3166,269,591,37007464,12842.43
1779577128,3171,269,591,37074310,13029.98
1779577133,3176,269,591,37142933,13224.98
1779577138,3181,269,591,37212690,13750.89
1779577143,3186,269,591,37277650,13014.23
1779577148,3191,269,591,37341904,12951.10
1779577154,3197,269,591,37405038,12311.35
1779577159,3202,269,591,37463863,11818.95
1779577164,3207,269,591,37522914,11577.62
1779577169,3212,269,591,37580936,11337.45
1779577174,3217,269,591,37641106,11691.21
1779577179,3222,269,591,37704127,12542.04
1779577184,3227,269,591,37770717,12831.54
1779577189,3232,269,591,37837987,13094.55
1779577194,3237,269,591,37900128,12329.21
1779577199,3242,269,591,37970367,13168.89
1779577204,3247,269,591,38031774,12274.19
1779577210,3253,269,591,38096228,12699.36
1779577215,3258,269,591,38157574,12027.49
1779577220,3263,269,591,38220713,12705.22
1779577225,3268,269,591,38290155,13387.72
1779577230,3273,269,591,38350973,12257.26
1779577235,3278,269,591,38415132,12554.52
1779577240,3283,269,591,38482061,13225.66
1779577245,3288,269,591,38544247,12829.31
1779577250,3293,269,591,38606716,12371.56
1779577255,3298,269,591,38670792,12618.37
1779577260,3303,269,591,38731996,12244.64
1779577265,3308,269,591,38795292,12387.70
1779577271,3314,269,591,38861619,12985.71
1779577276,3319,270,592,38913903,7071.54
1779577281,3324,270,592,38974015,10955.05
1779577286,3329,270,592,39036041,11984.75
1779577291,3334,270,592,39096256,11820.13
1779577296,3339,270,592,39159292,12288.43
1779577301,3344,270,592,39220360,11897.73
1779577306,3349,270,592,39288504,13560.45
1779577311,3354,270,592,39358679,13450.27
1779577316,3359,270,592,39423852,12840.87
1779577321,3364,270,592,39486376,12234.85
1779577326,3369,270,592,39551887,13023.30
1779577331,3374,270,592,39616973,12878.13
1779577337,3380,270,592,39682525,13182.94
1779577342,3385,270,592,39747008,12472.26
1779577347,3390,270,592,39812500,13017.16
1779577352,3395,270,592,39882757,13891.12
1779577357,3400,270,592,39944689,12651.19
1779577362,3405,270,592,40004618,11897.78
1779577367,3410,270,592,40066265,12325.40
1779577372,3415,270,592,40132520,13022.59
1779577377,3420,270,592,40198111,13002.16
1779577382,3425,270,592,40267482,13273.35
1779577387,3430,270,592,40333867,13149.09
1779577392,3435,270,592,40398337,12638.83
1779577397,3440,270,592,40463222,12560.83
1779577402,3445,270,592,40527103,12927.26
1779577408,3451,270,592,40595701,13399.20
1779577413,3456,270,592,40652927,11173.36
1779577418,3461,270,592,40716165,12663.92
1779577423,3466,270,592,40783063,12922.73
1779577428,3471,270,592,40846649,12972.10
1779577433,3476,270,592,40912814,13195.22
1779577438,3481,270,592,40977364,12669.85
