ts,run_time,edges_found,paths_total,execs_done,execs_per_sec
1779559879,322,268,379,2497186,5912.86
1779559884,327,268,379,2526147,5528.63
1779559889,332,268,379,2552201,5168.05
1779559894,337,268,379,2578269,5871.73
1779559899,342,268,380,2608732,628.91
1779559904,347,268,380,2639192,5776.05
1779559909,352,268,380,2669388,6048.76
1779559914,357,268,380,2700403,5963.81
1779559919,362,268,380,2728453,6423.38
1779559924,367,268,380,2759604,6272.72
1779559930,373,268,380,2792049,3540.62
1779559935,378,268,380,2823472,5604.27
1779559940,383,268,380,2857693,953.12
1779559945,388,268,381,2888799,6486.58
1779559950,393,268,382,2918019,5986.44
1779559955,398,268,382,2954144,7258.36
1779559960,403,268,382,2983667,5985.85
1779559966,409,268,382,3016939,6034.94
1779559971,414,268,382,3049361,6272.88
1779559976,419,268,382,3083149,6434.03
1779559981,424,268,382,3110753,5751.61
1779559986,429,268,382,3144211,6446.47
1779559991,434,268,382,3183517,7329.88
1779559996,439,268,382,3217404,7099.12
1779560001,444,268,382,3253137,6999.68
1779560006,449,268,382,3285572,3730.00
1779560011,454,268,382,3319702,6392.76
1779560016,459,268,382,3348795,6029.34
1779560022,465,268,382,3383748,6725.19
1779560027,470,268,382,3411735,5878.94
1779560032,475,268,382,3449774,7353.53
1779560037,480,268,382,3485180,7081.03
1779560042,485,268,382,3514564,6057.64
1779560047,490,268,382,3543795,5832.93
1779560052,495,268,382,3574931,5878.53
1779560057,500,268,382,3603627,5470.23
1779560062,505,268,383,3632474,5562.34
1779560068,511,268,383,3668206,6606.45
1779560073,516,268,383,3699523,6207.56
1779560078,521,268,383,3728770,5927.83
1779560083,526,268,383,3769491,7123.58
1779560088,531,268,383,3802705,6722.36
1779560093,536,268,383,3835462,6659.18
1779560098,541,268,383,3868380,6332.60
1779560103,546,268,383,3894996,5197.80
1779560109,552,268,387,3932016,7251.12
1779560114,557,268,387,3966358,6851.92
1779560119,562,268,387,4005071,7353.33
1779560124,567,268,388,4037631,6516.32
1779560129,572,268,389,4072071,6705.46
1779560134,577,268,389,4098882,5656.26
1779560139,582,268,389,4130226,5989.89
1779560144,587,268,389,4160140,5774.97
1779560149,592,268,389,4188155,5907.32
1779560155,598,268,389,4218561,5930.93
1779560160,603,269,402,4247787,5874.80
1779560165,608,269,413,4278626,7177.96
1779560170,613,269,418,4308825,6266.42
1779560175,618,269,421,4338109,5860.44
1779560180,623,269,423,4370100,6347.51
1779560185,628,269,428,4402046,6478.47
1779560190,633,269,438,4434271,6400.47
1779560195,638,269,439,4462568,5986.98
1779560200,643,269,439,4495795,6153.64
1779560206,649,269,441,4529302,6625.35
1779560211,654,269,442,4562231,6502.86
1779560216,659,269,442,4590059,5402.86
1779560221,664,269,443,4617424,5927.49
1779560226,669,269,443,4649208,6020.06
1779560231,674,269,443,4674929,5422.81
1779560236,679,269,443,4702463,5457.88
1779560242,685,269,443,4732282,5941.63
1779560247,690,269,444,4760610,5817.17
1779560252,695,269,446,4790548,5822.33
1779560257,700,269,446,4824030,6478.80
1779560262,705,269,447,4848568,5464.14
1779560267,710,269,448,4874678,5294.63
1779560272,715,269,452,4910225,6677.99
1779560277,720,269,453,4942874,6058.54
1779560282,725,269,457,4973322,5813.63
1779560288,731,269,457,5005051,6371.33
1779560293,736,269,458,5041005,6901.97
1779560298,741,269,459,5067218,5803.68
1779560303,746,269,460,5104839,7119.61
1779560308,751,269,461,5132351,5527.96
1779560313,756,269,461,5165499,6604.68
1779560318,761,269,462,5196771,6154.11
1779560323,766,269,462,5232993,6876.14
1779560328,771,269,467,5261457,6099.80
1779560333,776,269,471,5290971,5844.55
1779560338,781,269,474,5319202,885.18
1779560344,787,269,475,5338807,3269.40
1779560349,792,269,475,5372162,5718.61
1779560354,797,269,475,5405969,6444.83
1779560359,802,269,475,5431075,3578.12
1779560364,807,269,476,5462320,5673.00
1779560369,812,269,476,5477605,4310.51
1779560374,817,269,476,5511276,838.80
1779560379,822,269,476,5543235,6478.72
1779560384,827,269,476,5575964,6450.15
1779560390,833,269,476,5601994,4526.42
1779560395,838,269,476,5635654,6528.55
1779560400,843,269,476,5663459,6390.42
1779560405,848,269,476,5685739,4694.03
1779560410,853,269,477,5714125,5323.69
1779560415,858,269,478,5745722,6041.61
1779560420,863,269,478,5774994,5891.76
1779560425,868,269,478,5802798,5648.72
1779560430,873,269,478,5833253,6124.96
1779560436,879,269,478,5868227,7481.53
1779560441,884,269,478,5898677,6248.75
1779560446,889,269,481,5929615,4784.32
1779560451,894,269,481,5959539,5701.28
1779560456,899,269,485,5988888,5674.49
1779560461,904,269,485,6015959,4413.03
1779560466,909,269,485,6044502,5242.34
1779560472,915,269,485,6081532,7218.34
1779560477,920,269,485,6121218,7672.08
1779560482,925,269,485,6158511,7816.19
1779560487,930,269,486,6202351,8485.46
1779560492,935,269,486,6250617,9399.40
1779560497,940,269,487,6290438,9469.16
1779560502,945,269,487,6336268,9109.39
1779560507,950,269,487,6380963,8647.91
1779560512,955,269,488,6425485,8482.94
1779560518,961,269,488,6466466,8162.92
1779560523,966,269,489,6497899,6473.71
1779560528,971,269,495,6542248,8201.48
1779560533,976,269,495,6582670,7955.15
1779560538,981,269,495,6620846,7538.63
1779560543,986,269,501,6660541,7548.49
1779560548,991,269,502,6701591,8637.22
1779560553,996,269,505,6742263,7833.63
1779560558,1001,269,505,6779177,7360.77
1779560564,1007,269,505,6822464,8173.10
1779560569,1012,269,505,6865803,8065.16
1779560574,1017,269,506,6912564,8999.62
1779560579,1022,269,508,6952796,7690.00
1779560584,1027,269,508,6998013,8596.51
1779560589,1032,269,508,7039549,8256.42
1779560594,1037,269,508,7082089,8340.75
1779560599,1042,269,509,7121149,11101.59
1779560604,1047,269,510,7165521,9640.30
1779560609,1052,269,514,7208133,8378.84
1779560615,1058,269,514,7241204,8208.04
1779560620,1063,269,514,7282435,9877.99
1779560625,1068,269,517,7328706,9145.43
1779560630,1073,269,520,7369408,8462.06
1779560635,1078,269,520,7406992,7270.52
1779560640,1083,269,520,7448966,10382.01
1779560645,1088,269,521,7486426,8219.42
1779560650,1093,269,521,7536735,9475.26
1779560655,1098,269,521,7585136,9232.55
1779560661,1104,269,522,7627934,8748.37
1779560666,1109,269,522,7656441,9692.35
1779560671,1114,269,522,7694340,7978.64
1779560676,1119,269,523,7741623,8637.46
1779560681,1124,269,526,7781747,9128.42
1779560686,1129,269,526,7838210,11457.19
1779560691,1134,269,526,7878877,8999.08
1779560696,1139,269,527,7918550,8468.96
1779560702,1145,269,527,7959223,7706.28
1779560707,1150,269,528,8003951,8726.48
1779560712,1155,269,532,8043881,7162.21
1779560717,1160,270,534,8063707,2602.42
1779560722,1165,270,535,8099652,6630.91
1779560727,1170,270,535,8127079,9140.52
1779560732,1175,270,537,8168024,7847.84
1779560737,1180,270,537,8216822,9094.06
1779560743,1186,270,537,8256268,7638.22
1779560748,1191,270,537,8290052,6859.55
1779560753,1196,270,537,8331201,7857.74
1779560758,1201,270,537,8363963,6594.36
1779560763,1206,270,537,8395471,8326.42
1779560768,1211,270,537,8429651,6464.43
1779560773,1216,270,537,8467214,7389.14
1779560778,1221,270,537,8512198,7847.03
1779560784,1227,270,537,8550900,7342.39
1779560789,1232,270,537,8585324,6580.27
1779560794,1237,270,537,8623560,8852.73
1779560799,1242,270,538,8664531,7932.06
1779560804,1247,270,538,8691624,4343.87
1779560810,1253,270,538,8720937,6756.59
1779560815,1258,270,538,8749002,1249.86
1779560820,1263,270,538,8779242,5890.71
1779560825,1268,270,538,8803897,5093.02
1779560830,1273,270,538,8820324,3218.80
1779560835,1278,270,538,8853411,6041.83
1779560840,1283,270,538,8889148,6893.44
1779560845,1288,270,538,8921200,6099.13
1779560851,1294,270,539,8955128,6364.41
1779560856,1299,270,539,8982274,5876.09
1779560861,1304,270,539,9015993,6828.16
1779560866,1309,270,539,9056276,7643.82
1779560871,1314,270,539,9092035,7573.42
1779560876,1319,270,539,9153468,11159.35
1779560881,1324,270,539,9203861,12122.67
1779560886,1329,270,539,9256814,10599.77
1779560891,1334,270,539,9315942,11516.46
1779560897,1340,270,539,9370911,11075.97
1779560902,1345,270,539,9427391,10975.44
1779560907,1350,270,539,9486439,11787.10
1779560912,1355,270,539,9547229,11683.96
1779560917,1360,270,539,9612009,12597.96
1779560922,1365,270,539,9664291,11321.65
1779560927,1370,270,539,9715007,10314.75
1779560932,1375,270,539,9771998,11723.97
1779560937,1380,270,540,9829616,11227.90
1779560942,1385,270,540,9884274,10958.91
1779560947,1390,270,540,9943289,12027.16
1779560953,1396,270,540,10017677,14065.81
1779560958,1401,270,540,10091885,14373.75
1779560963,1406,270,540,10154585,12452.54
1779560968,1411,270,540,10212677,11422.12
1779560973,1416,270,540,10268193,11051.07
1779560978,1421,270,540,10327387,11577.50
1779560983,1426,270,540,10387343,11640.60
1779560988,1431,270,540,10449766,12249.39
1779560993,1436,270,540,10509803,11788.91
1779560999,1442,270,540,10572117,12429.35
1779561004,1447,270,540,10619260,9990.84
1779561009,1452,270,540,10676387,10917.87
1779561014,1457,270,540,10733146,11296.11
1779561019,1462,270,540,10785330,10268.27
1779561024,1467,270,540,10838807,10700.09
1779561029,1472,270,540,10892830,10824.93
1779561034,1477,270,540,10948562,11198.31
1779561039,1482,270,540,11005222,10974.36
1779561044,1487,270,540,11063092,11191.48
1779561050,1493,270,540,11115333,10704.11
1779561055,1498,270,540,11170765,10845.93
1779561060,1503,270,541,11219565,3.97
1779561065,1508,270,541,11276041,10952.09
1779561070,1513,270,541,11336655,11756.57
1779561075,1518,270,541,11358047,6109.04
1779561080,1523,270,542,11406861,9343.53
1779561085,1528,270,542,11462104,10690.12
1779561090,1533,270,543,11520576,11356.23
1779561096,1539,270,543,11578048,11408.23
1779561101,1544,270,544,11630338,10507.64
1779561106,1549,270,544,11685291,10793.70
1779561111,1554,270,544,11744115,11329.24
1779561116,1559,270,544,11786782,2026.77
1779561121,1564,270,544,11831331,8379.78
1779561126,1569,270,545,11885642,9968.20
1779561131,1574,270,545,11939183,10646.15
1779561136,1579,270,545,11998092,11597.23
1779561142,1585,270,545,12056662,11426.37
1779561147,1590,270,545,12114663,11688.17
1779561152,1595,270,545,12173999,11599.66
1779561157,1600,270,545,12234475,11897.45
1779561162,1605,270,545,12294437,11731.27
1779561167,1610,270,545,12353715,11324.26
1779561172,1615,270,545,12409386,11074.35
1779561177,1620,270,545,12466620,11181.93
1779561182,1625,270,546,12520201,10094.34
1779561188,1631,270,546,12572951,10560.58
1779561193,1636,270,546,12635551,11830.47
1779561198,1641,270,546,12693141,11604.93
1779561203,1646,270,546,12753442,11503.48
1779561208,1651,270,546,12807830,10937.22
1779561213,1656,270,546,12868978,11906.07
1779561218,1661,270,546,12922331,10653.20
1779561223,1666,270,546,12935168,1495.03
1779561228,1671,270,546,12988178,11472.09
1779561233,1676,270,546,13052939,12773.69
1779561238,1681,270,546,13125686,14108.04
1779561243,1686,270,546,13196033,14039.35
1779561249,1692,270,546,13268991,14268.73
1779561254,1697,270,547,13347698,15276.71
1779561259,1702,270,547,13425050,15469.17
1779561264,1707,270,547,13507758,16043.32
1779561269,1712,270,548,13587977,15878.70
1779561274,1717,270,549,13657807,14083.41
1779561279,1722,270,550,13735439,15026.80
1779561284,1727,270,552,13810560,14743.28
1779561289,1732,270,552,13886726,15020.02
1779561294,1737,270,552,13962902,14916.63
1779561299,1742,270,552,14037893,14755.27
1779561305,1748,270,552,14107537,13723.08
1779561310,1753,270,552,14187862,15504.95
1779561315,1758,270,552,14268400,15833.30
1779561320,1763,270,552,14329057,16035.40
1779561325,1768,270,552,14406542,15149.63
1779561330,1773,270,552,14480148,14749.44
1779561335,1778,270,552,14555776,14886.05
1779561340,1783,270,552,14630054,14600.70
1779561345,1788,270,552,14702175,14339.35
1779561350,1793,270,552,14772414,13654.79
1779561355,1798,270,552,14844376,14139.64
1779561361,1804,270,552,14915016,13773.45
1779561366,1809,270,553,14986097,14020.79
1779561371,1814,270,553,15062069,14865.21
1779561376,1819,270,553,15137185,14923.18
1779561381,1824,270,553,15209940,14723.12
1779561386,1829,270,553,15279633,13797.46
1779561391,1834,270,553,15341441,12690.14
1779561396,1839,270,553,15402363,11575.50
1779561401,1844,270,553,15462885,11948.09
1779561406,1849,270,553,15521534,11942.47
1779561412,1855,270,554,15579216,11108.32
1779561417,1860,270,557,15642739,12457.68
1779561422,1865,270,557,15698637,11210.34
1779561427,1870,270,557,15755472,11218.07
1779561432,1875,270,557,15782075,11692.48
1779561437,1880,270,557,15839696,11215.52
1779561442,1885,270,557,15898100,10606.55
1779561448,1891,270,557,15959956,11663.15
1779561453,1896,270,557,16020302,11619.55
1779561458,1901,270,561,16080189,11860.34
1779561463,1906,270,561,16141286,11655.48
1779561468,1911,270,561,16200954,11467.32
1779561473,1916,270,561,16257154,11257.83
1779561478,1921,270,561,16318908,11876.65
1779561483,1926,270,561,16367619,8716.32
1779561488,1931,270,562,16425442,10732.51
1779561493,1936,270,562,16476364,10118.13
1779561498,1941,270,563,16533478,11182.43
1779561504,1947,270,563,16593431,11828.02
1779561509,1952,270,563,16648515,10623.70
1779561514,1957,270,563,16710274,11888.46
1779561519,1962,270,563,16766161,10800.35
1779561524,1967,270,563,16821627,10864.29
1779561529,1972,270,563,16889666,12906.44
1779561534,1977,270,563,16947329,11797.48
1779561539,1982,270,563,17006727,11543.97
1779561544,1987,270,563,17059874,10346.48
1779561549,1992,270,563,17110331,9946.45
1779561555,1998,270,563,17163780,10395.93
1779561560,2003,270,563,17221864,11357.27
1779561565,2008,270,563,17283579,11945.11
1779561570,2013,270,563,17345659,11908.14
1779561575,2018,270,563,17404055,11653.93
1779561580,2023,270,563,17462692,11545.14
1779561585,2028,270,563,17520178,11235.93
1779561590,2033,270,563,17570596,10240.50
1779561595,2038,270,563,17626352,10527.66
1779561600,2043,270,563,17685515,11666.54
1779561605,2048,270,563,17733930,9966.39
1779561611,2054,270,564,17785499,9918.20
1779561616,2059,270,566,17843735,10856.33
1779561621,2064,270,566,17898442,10990.19
1779561626,2069,270,566,17956749,11400.63
1779561631,2074,270,566,18016364,11694.73
1779561636,2079,270,566,18076262,11939.75
1779561641,2084,270,566,18136836,11761.98
1779561646,2089,270,566,18195692,11845.43
1779561651,2094,270,566,18253628,11607.71
1779561656,2099,270,566,18312063,11090.79
1779561662,2105,270,566,18368382,10880.30
1779561667,2110,270,566,18419410,10025.69
1779561672,2115,270,566,18477888,11301.06
1779561677,2120,270,566,18530739,10757.42
1779561682,2125,270,566,18588979,11212.92
1779561687,2130,270,566,18646741,11313.12
1779561692,2135,270,566,18711525,12462.45
1779561697,2140,270,566,18768601,11392.03
1779561702,2145,270,566,18831195,12057.62
1779561707,2150,270,566,18889982,11705.09
1779561712,2155,270,566,18948813,11116.60
1779561717,2160,270,566,19008821,11796.81
1779561723,2166,270,566,19064578,5956.50
1779561728,2171,270,566,19116693,8987.76
1779561733,2176,270,566,19176216,10999.36
1779561738,2181,270,566,19234375,11148.52
1779561743,2186,270,566,19290057,11076.32
1779561748,2191,270,566,19347825,11246.11
1779561753,2196,270,566,19406823,11458.70
1779561758,2201,270,566,19435257,9174.13
1779561763,2206,270,566,19490285,10414.97
1779561769,2212,270,566,19545073,10651.58
1779561774,2217,270,566,19600328,11089.84
1779561779,2222,270,566,19661062,11554.04
1779561784,2227,270,566,19717362,12810.30
1779561789,2232,270,566,19777571,12028.40
1779561794,2237,270,566,19838195,11687.32
1779561799,2242,270,566,19897697,11663.55
1779561804,2247,270,566,19952975,11096.55
1779561809,2252,270,566,20011693,11178.29
1779561814,2257,270,566,20073222,11949.99
1779561820,2263,270,566,20134463,11676.14
1779561825,2268,270,566,20192833,11557.00
1779561830,2273,270,566,20209682,4886.87
1779561835,2278,270,566,20250086,11475.00
1779561840,2283,270,566,20310052,11433.11
1779561845,2288,270,566,20363840,10361.57
1779561850,2293,270,566,20421947,11194.02
1779561855,2298,270,566,20479873,11368.99
1779561860,2303,270,566,20540037,11683.42
1779561865,2308,270,567,20597252,11466.52
1779561870,2313,270,568,20657324,11899.16
1779561876,2319,270,568,20718350,12066.21
1779561881,2324,270,569,20781542,12594.81
1779561886,2329,270,569,20848715,13081.97
1779561891,2334,270,569,20908291,11923.96
1779561896,2339,270,569,20966866,11604.17
1779561901,2344,270,569,21027090,11315.34
1779561906,2349,270,569,21078427,11137.13
1779561911,2354,270,569,21134954,11153.23
1779561916,2359,270,569,21189977,11122.06
1779561921,2364,270,569,21244555,10466.04
1779561926,2369,270,569,21301703,11266.82
1779561932,2375,270,569,21353028,10649.64
1779561937,2380,270,569,21413973,11720.90
1779561942,2385,270,569,21472901,11658.54
1779561947,2390,270,569,21528383,11132.45
1779561952,2395,270,569,21585358,11134.58
1779561957,2400,270,569,21645537,11622.54
1779561962,2405,270,569,21694461,10900.25
1779561967,2410,270,569,21770126,14116.60
1779561972,2415,270,569,21849053,15521.24
1779561977,2420,270,569,21930556,16160.56
1779561983,2426,270,569,22008367,15269.55
1779561988,2431,270,569,22073498,13146.23
1779561993,2436,270,569,22135557,12122.07
1779561998,2441,270,569,22193847,11756.58
1779562003,2446,270,569,22254374,11908.17
1779562008,2451,270,569,22309524,11117.20
1779562013,2456,270,569,22371554,11563.17
1779562018,2461,270,569,22430074,11644.27
1779562023,2466,270,569,22485776,11073.09
1779562029,2472,270,569,22539832,11040.90
1779562034,2477,270,569,22601119,11990.53
1779562039,2482,270,569,22666668,12493.28
1779562044,2487,270,569,22725890,11755.84
1779562049,2492,270,569,22783598,11609.65
1779562054,2497,270,569,22845630,11825.99
1779562059,2502,270,569,22905222,11534.54
1779562064,2507,270,569,22965544,11826.51
1779562069,2512,270,569,23030344,12891.97
1779562074,2517,270,569,23092551,12275.98
1779562079,2522,270,569,23155929,12006.32
1779562085,2528,270,569,23210010,11669.53
1779562090,2533,270,569,23269790,11948.70
1779562095,2538,270,569,23329904,11849.71
1779562100,2543,270,569,23388610,11536.62
1779562105,2548,270,569,23452212,12376.74
1779562110,2553,270,569,23514899,12426.06
1779562115,2558,270,569,23577721,12096.48
1779562120,2563,270,569,23635233,11890.57
1779562125,2568,270,569,23697941,12293.84
1779562131,2574,270,569,23761064,11965.50
1779562136,2579,270,569,23794408,8195.90
1779562141,2584,270,569,23837765,8148.46
1779562146,2589,270,569,23872180,7190.92
1779562151,2594,270,569,23916906,1215.69
1779562156,2599,270,569,23921087,891.13
1779562161,2604,270,569,23925473,840.84
1779562166,2609,270,569,23929287,746.71
1779562171,2614,270,569,23947404,10898.71
1779562176,2619,270,569,23996413,11515.00
1779562181,2624,270,569,24047561,9785.68
1779562187,2630,270,570,24102938,11154.62
1779562192,2635,270,570,24164769,12213.39
1779562197,2640,270,570,24223108,11710.13
1779562202,2645,270,570,24289988,12366.73
1779562207,2650,270,570,24344229,10675.31
1779562212,2655,270,570,24398234,10580.82
1779562217,2660,270,570,24459915,11904.93
1779562222,2665,270,570,24519027,11581.85
1779562227,2670,270,570,24578959,11873.21
1779562232,2675,270,570,24637599,11536.11
1779562238,2681,270,570,24697017,11810.32
1779562243,2686,270,570,24754345,11390.92
1779562248,2691,270,570,24812318,11187.38
1779562253,2696,270,570,24870235,11318.36
1779562258,2701,270,570,24932170,11886.57
1779562263,2706,270,570,24986132,8239.47
1779562268,2711,270,570,25051199,11582.61
1779562273,2716,270,570,25113568,12073.06
1779562278,2721,270,570,25175341,12355.30
1779562283,2726,270,570,25230960,10934.23
1779562288,2731,270,570,25287132,11334.76
1779562294,2737,270,570,25344653,11092.74
1779562299,2742,270,570,25400258,11106.56
1779562304,2747,270,570,25457239,11089.31
1779562309,2752,270,570,25517168,11600.18
1779562314,2757,270,570,25573199,11294.69
1779562319,2762,270,570,25634772,12064.66
1779562324,2767,270,570,25691011,11147.07
1779562329,2772,270,571,25749064,11246.87
1779562334,2777,270,571,25806134,11102.05
1779562339,2782,270,571,25863057,11308.55
1779562344,2787,270,571,25920128,11148.40
1779562349,2792,270,571,25981454,11835.88
1779562355,2798,270,571,26048479,13032.42
1779562360,2803,270,571,26108121,11815.20
1779562365,2808,270,571,26169716,11749.76
1779562370,2813,270,571,26231070,11958.31
1779562375,2818,270,571,26291860,11431.50
1779562380,2823,270,571,26349505,11287.55
1779562385,2828,270,571,26400699,9276.91
1779562390,2833,270,571,26454917,10651.47
1779562395,2838,270,571,26513989,11305.11
1779562401,2844,270,571,26578496,12156.04
1779562406,2849,270,571,26632154,10796.09
1779562411,2854,270,571,26691808,11505.17
1779562416,2859,270,571,26751647,12117.23
1779562421,2864,270,572,26814618,12255.72
1779562426,2869,270,572,26872619,11287.55
1779562431,2874,270,572,26930603,11767.98
1779562436,2879,270,572,26989678,11825.91
1779562441,2884,270,572,27047871,11196.74
1779562446,2889,270,572,27099300,10450.00
1779562451,2894,270,572,27167851,12474.51
1779562457,2900,270,572,27221580,11362.27
1779562462,2905,270,572,27285290,12145.62
1779562467,2910,270,572,27349897,12830.30
1779562472,2915,270,572,27406411,11307.38
1779562477,2920,270,572,27466845,11340.65
1779562482,2925,270,572,27523870,11442.16
1779562487,2930,270,572,27585398,12187.94
1779562492,2935,270,572,27645230,11737.60
1779562497,2940,270,572,27705509,11724.62
1779562502,2945,270,572,27759261,10747.35
1779562507,2950,270,572,27817216,11405.34
1779562513,2956,270,572,27878695,11906.86
1779562518,2961,270,572,27933270,10829.03
1779562523,2966,270,572,27986460,10674.39
1779562528,2971,270,572,28042202,11082.77
1779562533,2976,270,572,28100909,11330.58
1779562538,2981,270,572,28161574,11767.49
1779562543,2986,270,572,28219620,11560.12
1779562548,2991,270,572,28278651,11652.46
1779562553,2996,270,572,28340012,11828.87
1779562559,3002,270,572,28401170,11719.43
1779562564,3007,270,572,28453374,11684.73
1779562569,3012,270,572,28509763,11299.97
1779562574,3017,270,572,28567941,11533.62
1779562579,3022,270,572,28627556,11561.61
1779562584,3027,270,572,28691612,12341.43
1779562589,3032,270,572,28744197,10929.31
1779562594,3037,270,572,28803441,11182.85
1779562599,3042,270,572,28866677,12111.50
1779562605,3048,270,572,28926605,11668.96
1779562610,3053,270,572,28985307,11646.33
1779562615,3058,270,572,29047716,11933.88
1779562620,3063,270,572,29110971,12191.27
1779562625,3068,270,572,29168316,11571.27
1779562630,3073,270,572,29224719,11037.76
1779562635,3078,270,572,29279651,11121.51
1779562640,3083,270,572,29333100,10406.73
1779562645,3088,270,572,29389220,10949.59
1779562650,3093,270,572,29450312,11771.53
1779562655,3098,270,572,29509780,11969.94
1779562661,3104,270,572,29565766,11008.52
1779562666,3109,270,572,29625783,11560.41
1779562671,3114,270,572,29685315,11684.38
1779562676,3119,270,572,29725804,8733.22
1779562681,3124,270,572,29781778,9898.62
1779562686,3129,270,572,29816208,9574.36
1779562691,3134,270,572,29863287,9089.66
1779562697,3140,270,572,29907178,8607.45
1779562702,3145,270,572,29955293,9355.84
1779562707,3150,270,572,29968607,9184.08
1779562712,3155,270,572,30019410,10231.44
1779562717,3160,270,572,30073673,10947.25
1779562722,3165,270,572,30126503,10192.51
1779562727,3170,270,572,30177558,10449.65
1779562732,3175,270,572,30231053,10843.74
1779562737,3180,270,572,30285384,10606.89
1779562742,3185,270,572,30322387,8885.21
1779562747,3190,270,572,30373536,11131.67
1779562752,3195,270,572,30429690,11033.93
1779562758,3201,270,572,30483845,10941.54
1779562763,3206,270,572,30539874,11083.47
1779562768,3211,270,572,30584869,9482.17
1779562773,3216,270,572,30638169,10324.96
1779562778,3221,270,572,30688830,8907.18
1779562783,3226,270,572,30744906,12126.51
1779562788,3231,270,572,30802217,11590.66
1779562793,3236,270,572,30861216,11731.54
1779562798,3241,270,572,30903558,8352.83
1779562804,3247,270,572,30914578,100.45
1779562809,3252,270,572,30964469,8778.85
1779562814,3257,270,572,31015253,9646.94
1779562819,3262,270,572,31066356,10058.54
1779562824,3267,270,572,31118233,10123.60
1779562829,3272,270,572,31167281,9835.81
1779562835,3278,270,572,31198149,7549.91
1779562840,3283,270,572,31242815,11215.99
1779562845,3288,270,572,31289415,10241.30
1779562850,3293,270,572,31346185,11097.78
1779562855,3298,270,572,31404697,11398.33
1779562860,3303,270,572,31465912,12044.84
1779562865,3308,270,572,31525493,15705.75
1779562870,3313,270,572,31583448,11570.42
1779562875,3318,270,572,31636020,9962.76
1779562881,3324,270,572,31697981,11839.43
1779562886,3329,270,572,31755489,11131.21
1779562891,3334,270,572,31816924,11808.25
1779562896,3339,270,572,31874417,11434.99
1779562901,3344,270,572,31931984,11676.17
1779562906,3349,270,572,31994938,12014.55
1779562911,3354,270,572,32051689,11231.63
1779562916,3359,270,572,32110731,11684.42
1779562921,3364,270,572,32169564,11503.07
1779562927,3370,270,572,32229409,11333.54
1779562932,3375,270,572,32288660,11766.76
1779562937,3380,270,572,32343792,10774.26
1779562942,3385,270,572,32393155,9786.90
1779562947,3390,270,572,32447575,10561.72
1779562952,3395,270,572,32506711,11444.49
1779562957,3400,270,572,32571489,12584.66
1779562962,3405,270,572,32633221,12396.20
1779562967,3410,270,572,32700337,12891.78
1779562972,3415,270,572,32757605,11689.51
1779562978,3421,270,572,32815813,11284.09
1779562983,3426,270,572,32876920,11730.05
1779562988,3431,270,572,32935805,11752.57
1779562993,3436,270,572,32999312,12095.68
1779562998,3441,270,572,33058757,11742.42
1779563003,3446,270,572,33112028,10775.77
1779563008,3451,270,572,33173022,11686.29
1779563013,3456,270,572,33235369,12014.60
1779563019,3462,270,572,33288810,10510.17
1779563024,3467,270,572,33350254,11989.03
1779563029,3472,270,572,33413939,12250.18
1779563034,3477,270,572,33473527,11641.51
1779563039,3482,270,572,33535310,12380.91
1779563044,3487,270,572,33593822,11592.50
1779563049,3492,270,572,33656873,12177.21
