ts,run_time,edges_found,paths_total,execs_done,execs_per_sec
1779577405,3448,270,610,39325571,12463.84
1779577410,3453,270,610,39389268,12467.44
1779577415,3458,270,610,39453830,12738.73
1779577420,3463,270,610,39514756,12162.35
1779577425,3468,270,610,39582590,13174.32
1779577430,3473,270,610,39654907,14271.89
1779577435,3478,270,610,39721482,13115.71
1779577440,3483,270,610,39785853,12737.56
1779577445,3488,270,610,39849133,12505.43
1779577451,3494,270,610,39913586,12525.11
1779577456,3499,270,610,39981132,13077.53
1779577461,3504,270,610,40042851,12294.96
1779577466,3509,270,610,40109748,12919.41
1779577471,3514,270,610,40171628,12387.65
1779577476,3519,270,610,40238488,12796.88
1779577481,3524,270,610,40299576,12217.63
1779577486,3529,270,610,40363321,12891.91
1779577491,3534,270,610,40427577,12715.28
1779577496,3539,270,610,40496598,12968.80
1779577501,3544,270,610,40558399,12314.18
1779577506,3549,270,610,40613736,11279.61
1779577512,3555,270,610,40681548,12839.98
1779577517,3560,270,610,40742351,12132.43
1779577522,3565,270,610,40807286,12843.64
1779577527,3570,270,610,40869712,12157.47
1779577532,3575,270,610,40929937,11832.44
1779577537,3580,270,610,40990147,12170.86
1779577542,3585,270,610,41054727,12543.48
1779577547,3590,270,610,41120551,12775.84
1779577552,3595,270,610,41185504,12480.20
1779577557,3600,270,610,41252179,12669.36
1779577562,3605,270,610,41313359,11934.58
1779577567,3610,270,610,41371799,12181.00
1779577573,3616,270,610,41432011,12028.29
1779577578,3621,270,610,41498567,12923.48
1779577583,3626,270,610,41559495,12129.54
1779577588,3631,270,610,41620962,12081.89
1779577593,3636,270,610,41681967,11974.41
1779577598,3641,270,610,41745588,12662.47
1779577603,3646,270,610,41808699,12642.95
1779577608,3651,270,610,41871123,12358.47
1779577613,3656,270,610,41935317,12874.01
1779577618,3661,270,610,41997562,12330.26
1779577623,3666,270,610,42062261,12647.80
1779577629,3672,270,610,42124894,12302.56
1779577634,3677,270,610,42192697,13023.75
1779577639,3682,270,610,42249520,12156.06
1779577644,3687,270,610,42314006,12420.78
1779577649,3692,270,610,42373346,11857.11
1779577654,3697,270,610,42433770,11825.80
1779577659,3702,270,610,42498850,12289.21
1779577664,3707,270,610,42564904,13057.95
1779577669,3712,270,610,42623963,12041.20
1779577674,3717,270,610,42680966,11159.80
1779577679,3722,270,610,42735673,11293.52
1779577684,3727,270,610,42796618,11699.57
1779577690,3733,270,610,42859414,12085.56
1779577695,3738,270,610,42924978,12664.85
1779577700,3743,270,610,42984809,11982.77
1779577705,3748,270,610,43048016,12496.98
1779577710,3753,270,610,43107827,11659.61
1779577715,3758,270,610,43175397,12922.98
1779577720,3763,270,611,43241216,12559.14
1779577725,3768,270,611,43308900,13241.53
1779577730,3773,270,611,43371377,12329.85
1779577735,3778,270,611,43434358,12092.80
1779577740,3783,270,611,43497692,12517.13
1779577746,3789,270,611,43561968,12678.17
1779577751,3794,270,611,43624485,11919.88
1779577756,3799,270,611,43689316,12524.40
1779577761,3804,270,611,43755212,12773.36
1779577766,3809,270,611,43817795,12324.13
1779577771,3814,270,611,43884408,12810.85
1779577776,3819,270,611,43942640,11289.38
1779577781,3824,270,611,44001941,11693.79
1779577786,3829,270,611,44084259,15779.56
1779577791,3834,270,611,44172519,17022.55
1779577796,3839,270,611,44259308,17200.43
1779577801,3844,270,611,44341871,16434.81
1779577807,3850,270,611,44427755,16891.30
1779577812,3855,270,611,44514129,17149.00
1779577817,3860,270,611,44604691,17711.51
1779577822,3865,270,611,44695303,17700.93
1779577827,3870,270,611,44783138,17398.85
1779577832,3875,270,611,44871919,17309.51
1779577837,3880,270,611,44958943,17178.56
1779577842,3885,270,611,45044292,17167.63
1779577847,3890,270,611,45135212,17862.07
1779577852,3895,270,611,45223087,17418.03
1779577857,3900,270,611,45310582,17153.24
1779577862,3905,270,611,45398983,17189.43
1779577867,3910,270,611,45486740,17226.46
1779577872,3915,270,611,45566981,15466.55
1779577878,3921,270,611,45657496,17368.73
1779577883,3926,270,611,45746262,17367.08
1779577888,3931,270,611,45835765,17588.17
1779577893,3936,270,611,45909849,14751.79
1779577898,3941,270,611,45992022,16495.01
1779577903,3946,270,611,46074985,16261.29
1779577908,3951,270,611,46162787,17377.95
1779577913,3956,270,611,46250858,17424.52
1779577918,3961,270,611,46340061,17811.56
1779577923,3966,270,611,46428058,17402.07
1779577928,3971,270,611,46519163,17841.59
1779577933,3976,270,611,46605624,17296.83
1779577938,3981,270,611,46694786,17581.81
1779577944,3987,270,611,46784941,17783.82
1779577949,3992,270,611,46873010,17388.26
1779577954,3997,270,611,46962587,17664.26
1779577959,4002,270,611,47051921,17420.99
1779577964,4007,270,611,47136388,16375.81
1779577969,4012,270,611,47203992,13975.92
1779577974,4017,270,611,47274982,14034.08
1779577979,4022,270,611,47359153,15998.43
1779577984,4027,270,611,47435169,15098.40
1779577989,4032,270,611,47523689,17062.78
1779577994,4037,270,611,47613658,17570.69
1779578000,4043,270,611,47700507,17209.12
1779578005,4048,270,611,47783504,16491.42
1779578010,4053,270,611,47869409,16630.19
1779578015,4058,270,611,47955298,17077.43
1779578020,4063,270,611,48039094,16407.84
1779578025,4068,270,611,48126175,17154.84
1779578030,4073,270,611,48216224,17732.32
1779578035,4078,270,611,48303234,17505.35
1779578040,4083,270,611,48391908,17367.96
1779578045,4088,270,611,48478344,17512.22
1779578050,4093,270,611,48566292,17370.09
1779578055,4098,270,611,48651053,16979.42
1779578060,4103,270,611,48735516,16364.22
1779578065,4108,270,611,48823525,17130.75
1779578071,4114,270,611,48912795,17404.42
1779578076,4119,270,611,48983174,14137.92
1779578081,4124,270,611,49044469,12670.55
1779578086,4129,270,611,49113434,13842.09
1779578091,4134,270,611,49179523,12858.63
1779578096,4139,270,611,49246190,13252.55
1779578101,4144,270,611,49302969,11275.83
1779578106,4149,270,611,49361444,11462.95
1779578111,4154,270,611,49420444,11552.80
1779578116,4159,270,611,49481078,12136.29
1779578121,4164,270,611,49542928,12248.31
1779578127,4170,270,611,49612093,12833.60
1779578132,4175,270,611,49671383,11748.80
1779578137,4180,270,611,49731505,11946.26
1779578142,4185,270,611,49790819,11767.80
1779578147,4190,270,611,49851270,12014.83
1779578152,4195,270,611,49915009,12146.35
1779578157,4200,270,611,49979277,12470.40
1779578162,4205,270,611,50045589,12665.73
1779578167,4210,270,611,50110769,12509.09
1779578173,4216,270,611,50170692,11549.54
1779578178,4221,270,611,50234928,12685.48
1779578183,4226,270,611,50320450,15869.93
1779578188,4231,270,611,50392044,14152.19
1779578193,4236,270,611,50458092,13172.11
1779578198,4241,270,611,50525626,13027.53
1779578203,4246,270,611,50585368,11768.63
1779578208,4251,270,611,50645310,11792.64
1779578213,4256,270,611,50707595,11518.95
1779578218,4261,270,611,50764178,11184.42
1779578224,4267,270,611,50822304,11453.99
1779578229,4272,270,611,50882069,11938.18
1779578234,4277,270,611,50943463,11778.97
1779578239,4282,270,611,51007257,12475.00
1779578244,4287,270,611,51070117,12385.02
1779578249,4292,270,611,51135664,12782.06
1779578254,4297,270,611,51197675,12462.75
1779578259,4302,270,611,51259614,12142.21
1779578264,4307,270,611,51321833,12660.83
1779578269,4312,270,611,51383332,11989.98
1779578274,4317,270,611,51444881,11927.85
1779578279,4322,270,611,51510052,12578.40
1779578284,4327,270,611,51571024,12114.48
1779578290,4333,270,611,51634634,12811.58
1779578295,4338,270,611,51695128,12084.57
1779578300,4343,270,611,51757567,12570.61
1779578305,4348,270,611,51820638,12354.45
1779578310,4353,270,611,51883959,12389.80
1779578315,4358,270,611,51949086,12513.00
1779578320,4363,270,611,52009156,12005.43
1779578325,4368,270,611,52067308,11647.32
1779578330,4373,270,611,52135753,13131.31
1779578336,4379,270,611,52198533,12221.03
1779578341,4384,270,611,52261661,12292.48
1779578346,4389,270,611,52325919,12620.93
1779578351,4394,270,611,52387362,12368.64
1779578356,4399,270,611,52449333,11926.26
1779578361,4404,270,611,52509317,11842.48
1779578366,4409,270,611,52568193,11675.82
1779578371,4414,270,611,52632287,12512.78
1779578376,4419,270,611,52694780,12116.08
1779578381,4424,270,611,52758409,12826.77
1779578386,4429,270,611,52821893,12307.57
1779578392,4435,270,611,52883073,12033.85
1779578397,4440,270,611,52946187,12441.58
1779578402,4445,270,611,53005124,11339.78
1779578407,4450,270,611,53065766,11862.82
1779578412,4455,270,611,53132317,12859.88
1779578417,4460,270,611,53194640,12430.48
1779578422,4465,270,611,53255975,12429.01
1779578427,4470,270,611,53319195,12305.26
1779578432,4475,270,611,53379355,11863.29
1779578438,4481,270,611,53446208,12524.12
1779578443,4486,270,611,53501101,11261.46
1779578448,4491,270,611,53562786,12254.50
1779578453,4496,270,611,53626031,12437.09
1779578458,4501,270,611,53690149,12730.38
1779578463,4506,270,611,53749608,11741.57
1779578468,4511,270,611,53810375,12059.06
1779578473,4516,270,611,53873817,12361.00
1779578478,4521,270,611,53932548,11598.88
1779578483,4526,270,611,53997295,12254.97
1779578488,4531,270,611,54057869,12102.99
1779578494,4537,270,611,54117134,11697.14
1779578499,4542,270,611,54175503,11683.52
1779578504,4547,270,611,54239038,12091.11
1779578509,4552,270,611,54300253,12018.77
1779578514,4557,270,611,54360829,12131.51
1779578519,4562,270,611,54423042,12213.02
1779578524,4567,270,611,54480510,11639.97
1779578529,4572,270,611,54545697,12636.05
1779578534,4577,270,611,54596001,10237.60
1779578540,4583,270,611,54653546,11141.47
1779578545,4588,270,611,54718971,12733.01
1779578550,4593,270,611,54781884,12522.21
1779578555,4598,270,611,54842890,12290.23
1779578560,4603,270,611,54905061,12142.02
1779578565,4608,270,611,54966146,12101.32
1779578570,4613,270,611,55033011,12787.58
1779578575,4618,270,611,55093201,11901.56
1779578580,4623,270,611,55150248,11258.78
1779578585,4628,270,611,55205620,10933.31
1779578590,4633,270,611,55275740,13765.37
1779578595,4638,270,611,55354141,15144.28
1779578601,4644,270,611,55430943,15123.74
1779578606,4649,270,611,55495965,13150.33
1779578611,4654,270,611,55558088,12559.38
1779578616,4659,270,611,55623094,12993.05
1779578621,4664,270,611,55683323,12012.65
1779578626,4669,270,611,55748625,13033.03
1779578631,4674,270,611,55813270,12514.03
1779578636,4679,270,611,55876227,12401.32
1779578641,4684,270,611,55942360,12685.50
1779578647,4690,270,611,56004984,12181.04
1779578652,4695,270,611,56068081,12502.96
1779578657,4700,270,612,56099705,1104.82
1779578662,4705,270,612,56161890,12703.59
1779578667,4710,270,612,56226574,12822.41
1779578672,4715,270,612,56291471,12713.76
1779578677,4720,270,612,56355070,12632.54
1779578682,4725,270,612,56420794,12936.75
1779578687,4730,270,612,56482286,12280.57
1779578692,4735,270,612,56547275,13115.09
1779578697,4740,270,612,56612689,12739.40
1779578702,4745,270,612,56672576,11811.31
1779578708,4751,270,612,56737049,12417.77
1779578713,4756,270,612,56802010,12772.82
1779578718,4761,270,612,56868445,13074.73
1779578723,4766,270,612,56930103,12440.38
1779578728,4771,270,612,56994538,12318.83
1779578733,4776,270,612,57053144,11693.75
1779578738,4781,270,612,57116239,12371.87
1779578743,4786,270,612,57181738,12793.53
1779578748,4791,270,612,57246845,12647.17
1779578753,4796,270,612,57308392,12269.99
1779578758,4801,270,612,57367778,11364.33
1779578764,4807,270,612,57429617,11808.29
1779578769,4812,270,612,57495398,12857.68
1779578774,4817,270,612,57559594,12817.69
1779578779,4822,270,612,57623154,12547.22
1779578784,4827,270,612,57688993,13058.12
1779578789,4832,270,612,57751326,12518.06
1779578794,4837,270,612,57819459,13224.78
1779578799,4842,270,612,57884463,13283.70
1779578804,4847,270,612,57945900,12074.81
1779578809,4852,270,612,58008219,12644.85
1779578814,4857,270,612,58072074,12142.94
1779578820,4863,270,612,58136424,12697.76
1779578825,4868,270,612,58201857,12604.45
1779578830,4873,270,612,58264493,12268.65
1779578835,4878,270,612,58331858,13298.59
1779578840,4883,270,612,58390820,11924.06
1779578845,4888,270,612,58454898,12506.89
1779578850,4893,270,612,58517824,12586.45
1779578855,4898,270,612,58580412,12117.31
1779578860,4903,270,612,58643984,12149.73
1779578865,4908,270,612,58708355,13080.55
1779578870,4913,270,612,58786686,14919.51
1779578875,4918,270,612,58861688,14530.22
1779578881,4924,270,612,58925854,13120.96
1779578886,4929,270,612,58991770,12917.41
1779578891,4934,270,612,59054657,12659.94
1779578896,4939,270,612,59119607,12458.14
1779578901,4944,270,613,59179697,12126.62
1779578906,4949,270,613,59250739,13444.35
1779578911,4954,270,613,59314155,12650.74
1779578916,4959,270,613,59381135,12937.53
1779578921,4964,270,613,59441620,11963.86
1779578926,4969,270,613,59504831,12630.16
1779578931,4974,270,613,59571964,13006.22
1779578936,4979,270,613,59638474,13076.86
1779578942,4985,270,613,59700955,12642.69
1779578947,4990,270,613,59760994,12005.36
1779578952,4995,270,613,59827676,12827.35
1779578957,5000,270,613,59893215,12554.93
1779578962,5005,270,613,59956330,12366.54
1779578967,5010,270,613,60021090,12588.89
1779578972,5015,270,613,60087008,12972.11
1779578977,5020,270,613,60150908,12895.12
1779578982,5025,270,613,60217609,13392.66
1779578987,5030,270,613,60283569,13201.37
1779578992,5035,270,614,60349349,12980.64
1779578998,5041,270,616,60413632,12952.69
1779579003,5046,270,616,60474351,11516.00
1779579008,5051,270,616,60539580,12364.15
1779579013,5056,270,616,60606408,13090.71
1779579018,5061,270,616,60672751,12678.70
1779579023,5066,270,616,60736191,12434.55
1779579028,5071,270,616,60797722,12110.10
1779579033,5076,270,616,60859819,12008.91
1779579038,5081,270,616,60918925,11831.39
1779579043,5086,270,616,60978420,11867.47
1779579048,5091,270,616,61044854,12878.78
1779579053,5096,270,616,61113655,13612.97
1779579059,5102,270,616,61176385,12516.41
1779579064,5107,270,616,61235560,11537.73
1779579069,5112,270,616,61303582,13043.63
1779579074,5117,270,616,61367061,12746.63
1779579079,5122,270,616,61435847,13010.54
1779579084,5127,270,616,61505116,13696.19
1779579089,5132,270,616,61569074,12831.90
1779579094,5137,270,616,61627636,11501.16
1779579099,5142,270,616,61682990,11230.27
1779579104,5147,270,616,61745565,11740.01
1779579109,5152,270,616,61809662,12630.92
1779579115,5158,270,616,61870417,12431.39
1779579120,5163,270,616,61937026,12378.59
1779579125,5168,270,616,61999560,12388.98
1779579130,5173,270,616,62061414,12208.51
1779579135,5178,270,616,62122648,11970.99
1779579140,5183,270,616,62182098,11823.12
1779579145,5188,270,616,62247155,12726.52
1779579150,5193,270,616,62308869,12452.13
1779579155,5198,270,616,62371808,12215.83
1779579160,5203,270,616,62434696,12308.11
1779579165,5208,270,616,62499117,12699.41
1779579170,5213,270,617,62564715,13142.78
1779579176,5219,270,617,62630419,12545.51
1779579181,5224,270,618,62691255,12030.71
1779579186,5229,270,618,62755901,12633.09
1779579191,5234,270,618,62814477,11973.29
1779579196,5239,270,618,62878761,12672.54
1779579201,5244,270,618,62943960,13028.43
1779579206,5249,270,618,62997944,11192.51
1779579211,5254,270,618,63062109,12306.42
1779579216,5259,270,618,63122431,11948.66
1779579221,5264,270,618,63186105,12644.83
1779579226,5269,270,618,63247839,11852.16
1779579231,5274,270,618,63308330,11972.30
1779579237,5280,270,618,63369977,12269.82
1779579242,5285,270,618,63425278,10850.55
1779579247,5290,270,618,63486895,11650.75
1779579252,5295,270,618,63550549,12253.43
1779579257,5300,270,618,63613057,12397.02
1779579262,5305,270,618,63671984,11136.13
1779579267,5310,270,618,63733861,11855.02
1779579272,5315,270,618,63798491,12700.88
1779579277,5320,270,618,63861739,12742.74
1779579282,5325,270,618,63926691,12493.59
1779579287,5330,270,618,63986938,11954.78
1779579293,5336,270,618,64047711,12032.90
1779579298,5341,270,618,64116693,13071.78
1779579303,5346,270,618,64181406,12593.61
1779579308,5351,270,618,64245307,12332.03
1779579313,5356,270,618,64314264,13509.77
1779579318,5361,270,618,64371613,11388.92
1779579323,5366,270,618,64430139,11769.92
1779579328,5371,270,618,64489493,11578.34
1779579333,5376,270,618,64550939,12248.28
1779579338,5381,270,618,64613158,11836.61
1779579343,5386,270,618,64671914,11628.00
1779579348,5391,270,618,64726856,11287.58
1779579354,5397,270,618,64787887,11719.11
1779579359,5402,270,618,64852385,12682.70
1779579364,5407,270,618,64913208,11912.17
1779579369,5412,270,618,64973124,11863.76
1779579374,5417,270,618,65032405,11805.07
1779579379,5422,270,618,65089807,11590.70
1779579384,5427,270,618,65151385,11902.27
1779579389,5432,270,618,65208574,11365.33
1779579394,5437,270,618,65266430,11390.09
1779579399,5442,270,618,65330573,12300.27
1779579404,5447,270,618,65393689,12748.16
1779579409,5452,270,618,65462157,13274.49
1779579415,5458,270,618,65528651,13469.67
1779579420,5463,270,618,65591275,12691.03
1779579425,5468,270,618,65661851,13797.29
1779579430,5473,270,618,65727738,12994.08
1779579435,5478,270,618,65790291,13027.52
1779579440,5483,270,618,65854810,12685.55
1779579445,5488,270,618,65920345,13075.00
1779579450,5493,270,618,65990356,13659.10
1779579455,5498,270,618,66049198,11886.13
1779579460,5503,270,618,66113196,12583.71
1779579465,5508,270,618,66172323,11779.15
1779579471,5514,270,618,66233413,11911.51
1779579476,5519,270,618,66301123,12789.85
1779579481,5524,270,618,66364917,12542.18
1779579486,5529,270,618,66423906,11892.69
1779579491,5534,270,618,66484962,11841.74
1779579496,5539,270,618,66542258,11217.25
1779579501,5544,270,618,66600709,11425.99
1779579506,5549,270,618,66655704,11263.36
1779579511,5554,270,618,66711731,11189.47
1779579516,5559,270,618,66772454,11858.60
1779579521,5564,270,618,66835179,12550.35
1779579527,5570,270,618,66892278,11623.90
1779579532,5575,270,618,66956807,12699.33
1779579537,5580,270,618,67018096,12189.27
1779579542,5585,270,618,67077054,11330.91
1779579547,5590,270,618,67138197,11999.56
1779579552,5595,270,618,67200215,12017.67
1779579557,5600,270,618,67259950,11854.04
1779579562,5605,270,618,67320609,11895.65
1779579567,5610,270,618,67385907,12731.94
1779579572,5615,270,618,67445613,12051.32
1779579577,5620,270,618,67508758,12525.47
1779579582,5625,270,618,67573746,1426.67
1779579588,5631,270,618,67578405,957.34
1779579593,5636,270,618,67581167,620.49
1779579598,5641,270,618,67583019,409.10
1779579603,5646,270,618,67584781,357.16
1779579608,5651,270,618,67586899,420.04
1779579613,5656,270,618,67588680,363.50
1779579618,5661,270,618,67590507,368.53
1779579623,5666,270,618,67591866,266.05
1779579628,5671,270,618,67592995,240.92
1779579633,5676,270,618,67594557,300.31
1779579638,5681,270,618,67595892,267.93
1779579644,5687,270,618,67596891,214.35
1779579649,5692,270,618,67598051,246.31
1779579654,5697,270,618,67599412,257.14
1779579659,5702,270,618,67600722,256.19
1779579664,5707,270,618,67601699,211.69
1779579669,5712,270,618,67602915,234.14
1779579674,5717,270,618,67604437,280.77
1779579679,5722,270,618,67605986,298.89
1779579684,5727,270,618,67607729,321.33
1779579689,5732,270,618,67609367,333.59
1779579694,5737,270,618,67610933,312.80
1779579699,5742,270,618,67612517,319.24
1779579705,5748,270,618,67614281,340.32
1779579710,5753,270,618,67632698,9127.09
1779579715,5758,270,618,67695247,11933.69
1779579720,5763,270,618,67762428,12778.72
1779579725,5768,270,618,67824644,12319.07
1779579730,5773,270,618,67883345,12695.12
1779579735,5778,270,618,67948548,12973.44
1779579740,5783,270,618,68012840,12549.07
1779579745,5788,270,618,68076688,12546.21
1779579750,5793,270,618,68139010,12157.44
1779579756,5799,270,618,68200258,12207.04
1779579761,5804,270,618,68263533,12277.42
1779579766,5809,270,618,68327752,12612.47
1779579771,5814,270,618,68395696,13233.61
1779579776,5819,270,618,68461226,12922.11
1779579781,5824,270,618,68526681,12689.63
1779579786,5829,270,618,68586622,12080.42
1779579791,5834,270,618,68653823,12808.94
1779579796,5839,270,618,68713081,11981.25
1779579801,5844,270,618,68774678,11809.27
1779579806,5849,270,618,68836486,12066.56
1779579811,5854,270,618,68899043,12349.61
1779579817,5860,270,618,68960368,11805.17
1779579822,5865,270,618,69023280,12771.29
1779579827,5870,270,618,69085082,12373.91
1779579832,5875,270,618,69145681,11920.86
1779579837,5880,270,618,69208584,12451.83
1779579842,5885,270,618,69273985,12693.66
1779579847,5890,270,618,69334870,12127.55
1779579852,5895,270,618,69394340,11552.11
1779579857,5900,270,618,69461942,13019.74
1779579862,5905,270,618,69520980,11947.82
1779579867,5910,270,618,69581081,11798.51
1779579872,5915,270,618,69639406,11519.91
1779579877,5920,270,618,69698161,11496.77
1779579883,5926,270,618,69755939,11176.04
1779579888,5931,270,618,69821154,12381.26
1779579893,5936,270,618,69887342,13097.71
1779579898,5941,270,618,69952541,13093.40
1779579903,5946,270,618,70010924,11679.83
1779579908,5951,270,618,70075932,12592.49
1779579913,5956,270,618,70137621,12484.87
1779579918,5961,270,618,70200223,12068.67
1779579923,5966,270,618,70261795,12064.96
1779579929,5972,270,618,70322506,11568.61
1779579934,5977,270,618,70383923,12035.30
1779579939,5982,270,618,70446781,12098.35
1779579944,5987,270,618,70508289,11984.17
1779579949,5992,270,618,70573724,12993.83
1779579954,5997,270,618,70633087,11843.14
1779579959,6002,270,618,70693442,11416.15
1779579964,6007,270,618,70751262,11445.03
1779579969,6012,270,618,70814873,12070.12
1779579974,6017,270,618,70875029,11913.19
1779579979,6022,270,618,70938529,12283.88
1779579985,6028,270,618,71000357,12215.65
1779579990,6033,270,618,71063638,12252.30
1779579995,6038,270,618,71119835,10897.77
1779580000,6043,270,618,71180471,11964.57
1779580005,6048,270,618,71240144,11708.88
1779580010,6053,270,618,71299666,11210.43
1779580015,6058,270,618,71357931,11357.94
1779580020,6063,270,618,71415243,11177.82
1779580026,6069,270,618,71478005,12472.54
1779580031,6074,270,618,71542563,12455.20
1779580036,6079,270,618,71603829,12067.49
1779580041,6084,270,618,71664188,12051.14
1779580046,6089,270,618,71731598,13361.14
1779580051,6094,270,618,71793000,12541.92
1779580056,6099,270,618,71852565,11629.72
1779580061,6104,270,618,71916984,12283.60
1779580066,6109,270,618,71976226,11529.06
1779580071,6114,270,618,72038015,12009.09
1779580077,6120,270,618,72097544,11673.22
1779580082,6125,270,618,72155460,11510.36
1779580087,6130,270,618,72218797,12567.71
1779580092,6135,270,618,72281369,12435.74
1779580097,6140,270,618,72344583,12463.46
1779580102,6145,270,618,72404421,11618.19
1779580107,6150,270,618,72458644,10804.89
1779580112,6155,270,618,72516809,11404.65
1779580117,6160,270,618,72586414,13445.75
1779580122,6165,270,618,72660013,14643.48
1779580127,6170,270,618,72739194,15588.02
1779580133,6176,270,618,72821888,16145.35
1779580138,6181,270,618,72903898,16326.82
1779580143,6186,270,618,72981240,15410.13
1779580148,6191,270,618,73060500,15422.64
1779580153,6196,270,618,73142831,16009.48
1779580158,6201,270,618,73223896,15933.24
1779580163,6206,270,618,73305019,15942.94
1779580168,6211,270,618,73388580,16348.14
1779580173,6216,270,618,73471501,16281.09
1779580178,6221,270,618,73549467,15546.38
1779580183,6226,270,618,73633087,16258.30
1779580188,6231,270,618,73717130,16436.52
1779580193,6236,270,618,73799949,16479.16
1779580198,6241,270,618,73880858,16230.38
1779580203,6246,270,618,73959998,15612.89
1779580209,6252,270,618,74042411,16558.56
1779580214,6257,270,618,74121505,15563.54
1779580219,6262,270,618,74197235,15214.59
1779580224,6267,270,618,74274790,15243.87
1779580229,6272,270,618,74357506,16006.61
1779580234,6277,270,618,74434803,15394.23
1779580239,6282,270,618,74514478,15335.04
1779580244,6287,270,618,74595753,15872.29
1779580249,6292,270,618,74677636,16031.33
1779580254,6297,270,618,74758730,16043.69
1779580259,6302,270,618,74836055,15806.06
1779580264,6307,270,618,74916318,15759.83
1779580269,6312,270,618,74981595,12944.65
1779580274,6317,270,618,75041500,11879.11
1779580280,6323,270,618,75102473,12123.08
1779580285,6328,270,618,75171541,13467.13
1779580290,6333,270,618,75231532,12251.61
1779580295,6338,270,618,75291382,12212.41
1779580300,6343,270,618,75349749,11592.76
1779580305,6348,270,618,75411611,12062.14
1779580310,6353,270,618,75470830,11601.77
1779580315,6358,270,618,75533352,12238.43
1779580320,6363,270,618,75597305,12411.71
1779580325,6368,270,618,75660059,12235.02
1779580330,6373,270,618,75716306,11193.23
1779580336,6379,270,618,75778728,12363.04
1779580341,6384,270,618,75843776,12637.22
1779580346,6389,270,618,75907297,12444.15
1779580351,6394,270,618,75971516,12608.87
1779580356,6399,270,618,76030041,11599.23
1779580361,6404,270,618,76088934,11714.03
1779580366,6409,270,618,76148939,12036.06
1779580371,6414,270,618,76211258,12276.97
1779580376,6419,270,618,76270893,11870.39
1779580381,6424,270,618,76330617,11637.32
1779580386,6429,270,618,76389666,11619.95
1779580391,6434,270,618,76449371,11781.10
1779580397,6440,270,618,76511061,12005.26
1779580402,6445,270,618,76575244,12386.22
1779580407,6450,270,618,76632741,11172.49
1779580412,6455,270,618,76694796,12179.67
1779580417,6460,270,618,76754139,11606.64
1779580422,6465,270,618,76811225,11229.62
1779580427,6470,270,618,76871833,12059.80
1779580432,6475,270,618,76935570,12104.00
1779580437,6480,270,618,77000932,12611.05
1779580442,6485,270,618,77063590,12297.60
1779580447,6490,270,618,77127069,12385.66
1779580452,6495,270,618,77186249,11827.37
1779580458,6501,270,618,77253563,13024.63
1779580463,6506,270,618,77315056,11949.06
1779580468,6511,270,618,77379412,12478.73
1779580473,6516,270,618,77435317,11468.04
1779580478,6521,270,618,77495317,11743.89
1779580483,6526,270,618,77552713,11480.92
1779580488,6531,270,618,77613633,12022.40
1779580493,6536,270,618,77672905,11545.56
1779580498,6541,270,618,77734921,12219.38
1779580503,6546,270,618,77790114,11139.57
1779580508,6551,270,618,77855773,12736.61
1779580513,6556,270,618,77918138,12555.09
1779580519,6562,270,618,77979623,12100.04
1779580524,6567,270,618,78037914,11528.82
1779580529,6572,270,618,78095491,11304.85
1779580534,6577,270,618,78152650,11423.42
1779580539,6582,270,618,78212011,11653.75
1779580544,6587,270,618,78270325,11376.17
1779580549,6592,270,618,78330171,11729.25
1779580554,6597,270,618,78390671,11885.54
1779580559,6602,270,618,78448299,11266.85
1779580564,6607,270,618,78507694,11874.15
1779580569,6612,270,618,78567698,11889.07
1779580575,6618,270,618,78634155,12699.11
1779580580,6623,270,618,78693806,11859.21
1779580585,6628,270,618,78755973,12303.54
1779580590,6633,270,618,78814327,11814.81
1779580595,6638,270,618,78878740,12381.03
1779580600,6643,270,618,78936605,11526.56
1779580605,6648,270,618,78993005,11294.94
1779580610,6653,270,618,79055277,12223.13
1779580615,6658,270,618,79118109,12283.96
1779580620,6663,270,618,79179532,12272.86
1779580625,6668,270,618,79241657,12261.12
1779580631,6674,270,618,79302752,12134.65
1779580636,6679,270,618,79364288,11969.04
1779580641,6684,270,618,79426686,12387.37
1779580646,6689,270,618,79487332,12016.34
1779580651,6694,270,618,79549764,12426.60
1779580656,6699,270,618,79611834,12498.05
1779580661,6704,270,618,79673710,12266.73
1779580666,6709,270,619,79736016,11924.97
1779580671,6714,270,619,79797711,12138.93
1779580676,6719,270,619,79857413,11990.18
1779580681,6724,270,619,79919138,12115.17
1779580687,6730,270,619,79981736,12247.67
1779580692,6735,270,619,80044585,12479.30
1779580697,6740,270,619,80108625,12541.80
1779580702,6745,270,619,80173265,12660.11
1779580707,6750,270,619,80233166,12198.55
1779580712,6755,270,619,80298602,12902.11
1779580717,6760,270,619,80381388,15659.92
1779580722,6765,270,619,80461703,15653.60
1779580727,6770,270,619,80541796,15594.17
1779580732,6775,270,619,80623945,15980.77
1779580737,6780,270,619,80706271,16229.63
1779580742,6785,270,619,80786887,15777.48
1779580747,6790,270,619,80871251,16566.50
1779580753,6796,270,619,80958642,17259.85
1779580758,6801,270,619,81044064,17189.71
1779580763,6806,270,619,81127155,16124.36
1779580768,6811,270,619,81211069,16431.61
1779580773,6816,270,619,81294792,16515.69
1779580778,6821,270,619,81383695,17330.36
1779580783,6826,270,619,81468360,16460.14
1779580788,6831,270,619,81551281,16037.56
