ts,run_time,edges_found,paths_total,execs_done,execs_per_sec
1779560002,445,267,428,3668495,7347.75
1779560007,450,267,428,3702441,6733.96
1779560013,456,267,428,3744079,7494.58
1779560018,461,267,428,3784408,7630.42
1779560023,466,267,428,3822224,7122.77
1779560028,471,267,428,3857567,6769.19
1779560033,476,267,428,3893056,7265.00
1779560038,481,267,428,3927987,6849.72
1779560043,486,267,428,3962765,6352.33
1779560048,491,267,428,4000261,7300.05
1779560053,496,267,428,4033739,6483.26
1779560059,502,267,428,4074135,7320.38
1779560064,507,267,428,4113206,7171.40
1779560069,512,267,428,4147084,6423.94
1779560074,517,267,428,4185974,7669.81
1779560079,522,267,428,4215213,6099.85
1779560084,527,267,428,4246239,6192.37
1779560089,532,267,428,4278878,6613.80
1779560094,537,267,428,4313580,6608.41
1779560099,542,267,428,4347875,6670.61
1779560105,548,267,429,4379447,6290.22
1779560110,553,267,429,4411605,6228.48
1779560115,558,267,429,4441716,5946.93
1779560120,563,267,429,4473399,6205.22
1779560125,568,267,429,4509100,6695.43
1779560130,573,267,429,4547835,7544.50
1779560135,578,267,429,4583371,7294.19
1779560140,583,267,429,4619959,7171.43
1779560146,589,267,429,4658071,7480.68
1779560151,594,267,429,4694632,7447.61
1779560156,599,267,429,4735468,7451.20
1779560161,604,267,443,4770417,7511.36
1779560166,609,268,453,4806533,7415.80
1779560171,614,268,455,4819858,3961.71
1779560176,619,268,459,4857680,6997.30
1779560181,624,268,463,4886933,6285.72
1779560186,629,268,466,4914743,5550.60
1779560192,635,268,466,4946264,6027.00
1779560197,640,268,473,4980618,6249.75
1779560202,645,268,475,5015705,6545.50
1779560207,650,268,476,5047743,6094.99
1779560212,655,268,478,5079667,6252.94
1779560217,660,268,479,5109053,5936.47
1779560222,665,268,482,5134606,5364.85
1779560227,670,268,483,5165152,5615.83
1779560232,675,268,486,5191768,5486.16
1779560238,681,268,487,5217468,4853.54
1779560243,686,268,487,5248500,6095.83
1779560248,691,268,487,5278741,5936.46
1779560253,696,268,487,5315409,6972.35
1779560258,701,268,487,5348757,6484.61
1779560263,706,268,487,5382673,6771.31
1779560269,712,268,487,5415070,6329.33
1779560274,717,268,487,5445099,5681.14
1779560279,722,268,487,5477834,6288.21
1779560284,727,268,488,5506386,5978.92
1779560289,732,268,494,5536669,5886.77
1779560294,737,268,497,5562208,5226.97
1779560299,742,268,500,5587396,5195.02
1779560304,747,268,500,5622066,6589.19
1779560309,752,268,501,5651751,6075.72
1779560314,757,268,504,5691329,7541.50
1779560319,762,268,506,5725759,6655.08
1779560325,768,268,509,5754853,6224.93
1779560330,773,268,509,5781771,879.14
1779560335,778,268,510,5807113,4620.30
1779560340,783,268,510,5821971,6538.41
1779560345,788,268,513,5852756,7028.43
1779560350,793,268,516,5891299,7427.07
1779560355,798,268,516,5919764,5918.11
1779560360,803,268,516,5943684,5194.19
1779560365,808,268,517,5976785,6130.72
1779560371,814,268,517,6007707,5797.50
1779560376,819,268,517,6039998,6748.20
1779560381,824,268,519,6072145,6377.30
1779560386,829,268,520,6103845,6340.59
1779560391,834,268,520,6141632,7194.60
1779560396,839,268,520,6176946,6990.38
1779560401,844,268,520,6207627,6025.06
1779560406,849,268,520,6243086,7417.18
1779560412,855,268,520,6286035,7887.91
1779560417,860,268,520,6320691,6889.19
1779560422,865,268,520,6354926,6971.51
1779560427,870,268,520,6390378,6643.45
1779560432,875,268,520,6423356,6596.32
1779560437,880,268,521,6451974,5702.81
1779560442,885,268,521,6483399,6312.88
1779560448,891,268,521,6516294,6358.20
1779560453,896,268,521,6551159,6473.73
1779560458,901,268,522,6581863,6322.53
1779560463,906,268,522,6616077,6507.28
1779560468,911,268,525,6648230,6302.11
1779560473,916,268,525,6674443,5629.34
1779560478,921,268,527,6718060,8518.84
1779560483,926,268,528,6765985,8839.73
1779560488,931,268,528,6823460,10323.71
1779560494,937,268,529,6879404,10824.50
1779560499,942,268,529,6933134,10675.27
1779560504,947,268,531,6987277,10222.60
1779560509,952,268,534,7033631,9100.61
1779560514,957,268,535,7069721,7646.04
1779560519,962,268,535,7126607,10658.41
1779560524,967,268,535,7169295,8568.63
1779560529,972,268,535,7213099,8898.36
1779560534,977,268,535,7255158,9529.62
1779560540,983,268,535,7300420,9373.93
1779560545,988,268,535,7345079,8429.96
1779560550,993,268,535,7391476,8746.40
1779560555,998,268,535,7445202,10668.66
1779560560,1003,268,535,7503118,10835.80
1779560565,1008,268,535,7552104,10547.16
1779560570,1013,268,535,7597741,9711.18
1779560575,1018,268,536,7651026,10575.50
1779560580,1023,268,536,7695411,9085.75
1779560586,1029,268,536,7737430,8312.58
1779560591,1034,268,537,7795784,11041.42
1779560596,1039,268,540,7847132,10285.23
1779560601,1044,268,540,7888779,8664.57
1779560606,1049,268,542,7944135,10368.47
1779560611,1054,268,542,7995723,10391.08
1779560616,1059,268,543,8052410,11057.01
1779560621,1064,268,543,8105356,10622.07
1779560626,1069,268,544,8159970,11304.59
1779560632,1075,268,544,8210551,12119.85
1779560637,1080,268,546,8254635,9764.03
1779560642,1085,268,546,8301363,9121.43
1779560647,1090,268,546,8341976,8134.90
1779560652,1095,268,548,8386862,8794.55
1779560657,1100,268,550,8453699,12680.72
1779560662,1105,268,554,8516055,12067.51
1779560667,1110,268,557,8572829,11691.03
1779560672,1115,268,557,8615319,5884.21
1779560677,1120,268,557,8661058,8496.34
1779560683,1126,268,558,8715196,10250.97
1779560688,1131,268,558,8760001,8962.48
1779560693,1136,268,558,8812109,9948.39
1779560698,1141,268,558,8858863,9612.97
1779560703,1146,268,558,8907347,8947.34
1779560708,1151,268,558,8949039,8807.61
1779560713,1156,268,558,8992326,8669.43
1779560718,1161,268,559,9041586,8864.34
1779560724,1167,268,559,9081195,8184.01
1779560729,1172,268,559,9126284,9015.67
1779560734,1177,268,559,9159062,10327.24
1779560739,1182,268,559,9206398,9552.08
1779560744,1187,268,559,9245826,8305.14
1779560749,1192,268,559,9291563,9015.56
1779560754,1197,268,559,9345626,10249.12
1779560759,1202,268,559,9394993,9248.53
1779560764,1207,268,559,9424322,6737.71
1779560769,1212,268,559,9460191,7563.65
1779560774,1217,268,559,9496568,7386.87
1779560780,1223,268,559,9535534,7206.21
1779560785,1228,268,559,9579394,8402.70
1779560790,1233,268,559,9625583,8998.01
1779560795,1238,268,559,9667264,8064.85
1779560800,1243,268,559,9700354,6534.61
1779560805,1248,268,559,9732805,6838.21
1779560810,1253,268,559,9775552,8146.07
1779560816,1259,268,559,9817733,8170.67
1779560821,1264,268,559,9858620,7928.33
1779560826,1269,268,559,9890607,6538.38
1779560831,1274,268,559,9924045,6640.72
1779560836,1279,268,560,9961774,7475.31
1779560841,1284,268,560,10003073,8196.41
1779560846,1289,268,560,10033456,6379.46
1779560851,1294,268,560,10063319,6164.72
1779560856,1299,268,560,10105563,7948.48
1779560861,1304,268,560,10144883,7685.96
1779560867,1310,268,560,10184379,7733.23
1779560872,1315,268,560,10227934,8965.96
1779560877,1320,268,560,10292277,11783.33
1779560882,1325,268,560,10350218,11651.93
1779560887,1330,268,560,10415047,12894.20
1779560892,1335,268,560,10477394,12300.67
1779560897,1340,268,560,10534850,11040.69
1779560902,1345,268,560,10595090,11459.93
1779560907,1350,268,560,10659290,12239.10
1779560913,1356,268,560,10718409,11516.44
1779560918,1361,268,561,10782542,12202.89
1779560923,1366,268,561,10841935,11872.07
1779560928,1371,268,561,10900639,11208.24
1779560933,1376,268,561,10964631,12235.55
1779560938,1381,268,561,11024634,11794.16
1779560943,1386,268,561,11078615,10692.05
1779560948,1391,268,561,11139675,11329.67
1779560953,1396,268,561,11197116,11273.67
1779560959,1402,268,561,11259242,11904.17
1779560964,1407,268,561,11319903,12033.46
1779560969,1412,268,561,11383566,12283.60
1779560974,1417,268,561,11442418,11552.27
1779560979,1422,268,561,11504321,12177.23
1779560984,1427,268,561,11566976,12427.41
1779560989,1432,268,561,11626209,11597.65
1779560994,1437,268,561,11688292,12213.44
1779560999,1442,268,561,11742803,11220.02
1779561004,1447,268,561,11797847,11115.89
1779561010,1453,268,562,11860802,12030.45
1779561015,1458,268,562,11916922,11695.54
1779561020,1463,268,562,11979217,11497.99
1779561025,1468,268,562,12038114,11448.52
1779561030,1473,268,562,12095361,11115.61
1779561035,1478,268,562,12144797,10747.39
1779561040,1483,268,562,12204640,11295.86
1779561045,1488,268,562,12259069,11325.94
1779561050,1493,268,562,12331246,13807.88
1779561055,1498,268,562,12389128,11856.13
1779561060,1503,268,562,12445559,10979.71
1779561066,1509,268,562,12506907,11778.43
1779561071,1514,268,562,12572855,12921.09
1779561076,1519,268,562,12634862,12480.60
1779561081,1524,268,562,12692911,11025.86
1779561086,1529,268,562,12750866,10993.26
1779561091,1534,268,562,12800767,9787.19
1779561096,1539,268,562,12858326,11198.60
1779561101,1544,268,562,12916965,11779.27
1779561107,1550,268,562,12978059,11700.27
1779561112,1555,268,562,13039902,11781.32
1779561117,1560,268,562,13099940,11499.97
1779561122,1565,268,562,13165380,13515.86
1779561127,1570,268,562,13234533,13702.29
1779561132,1575,268,562,13293649,11849.92
1779561137,1580,268,562,13352121,11397.86
1779561142,1585,268,562,13410996,11819.67
1779561148,1591,268,562,13469439,11413.72
1779561153,1596,268,562,13529404,11569.44
1779561158,1601,268,562,13585330,11435.85
1779561163,1606,268,562,13647179,12140.09
1779561168,1611,268,562,13708944,12373.52
1779561173,1616,268,562,13773205,12548.33
1779561178,1621,268,562,13837198,12598.30
1779561183,1626,268,562,13891604,11119.19
1779561188,1631,268,562,13968803,14651.26
1779561193,1636,268,562,14049513,15621.22
1779561198,1641,268,562,14108908,12009.62
1779561204,1647,268,562,14168857,11459.41
1779561209,1652,268,562,14224160,11131.97
1779561214,1657,268,562,14282914,11570.25
1779561219,1662,268,562,14340532,10855.44
1779561224,1667,268,562,14401007,11901.87
1779561229,1672,268,563,14458176,11145.09
1779561234,1677,268,564,14530649,14199.65
1779561239,1682,268,564,14613185,15831.17
1779561244,1687,268,564,14689398,15025.49
1779561250,1693,268,564,14764872,14898.85
1779561255,1698,268,564,14850951,16614.76
1779561260,1703,268,564,14932347,16312.89
1779561265,1708,268,564,15014186,16148.35
1779561270,1713,268,564,15101051,16697.25
1779561275,1718,268,564,15184049,16273.67
1779561280,1723,268,566,15269924,16820.41
1779561285,1728,268,568,15348283,15729.76
1779561290,1733,268,568,15431052,16147.10
1779561295,1738,268,568,15511705,15877.81
1779561300,1743,268,568,15589823,15381.47
1779561306,1749,268,568,15665490,15072.74
1779561311,1754,268,568,15744352,15545.21
1779561316,1759,268,568,15812092,13731.83
1779561321,1764,268,568,15879140,13214.31
1779561326,1769,268,568,15944383,12585.63
1779561331,1774,268,568,16019669,14728.15
1779561336,1779,268,568,16101888,15954.87
1779561341,1784,268,568,16177307,15372.31
1779561346,1789,268,568,16258340,15808.75
1779561351,1794,268,568,16337739,15665.42
1779561356,1799,268,568,16419496,16331.52
1779561361,1804,268,568,16494786,14913.98
1779561366,1809,268,568,16571445,15173.54
1779561371,1814,268,568,16653821,16122.76
1779561377,1820,268,568,16733504,15627.10
1779561382,1825,268,568,16811196,15477.63
1779561387,1830,268,568,16881812,13905.42
1779561392,1835,268,568,16943247,12491.80
1779561397,1840,268,568,17003765,12020.22
1779561402,1845,268,568,17066094,12406.39
1779561407,1850,268,568,17124052,11350.69
1779561412,1855,268,568,17184088,11778.26
1779561417,1860,268,568,17244365,11326.45
1779561423,1866,268,568,17303429,11438.16
1779561428,1871,268,568,17365405,12166.27
1779561433,1876,268,568,17428929,12845.57
1779561438,1881,268,568,17493215,12830.03
1779561443,1886,268,568,17555094,12348.15
1779561448,1891,268,568,17610416,11022.76
1779561453,1896,268,568,17670921,11491.20
1779561458,1901,268,568,17734132,12364.76
1779561463,1906,268,568,17798313,12666.78
1779561468,1911,268,568,17878701,14971.45
1779561474,1917,268,568,17941859,12672.50
1779561479,1922,268,568,18006298,12587.89
1779561484,1927,268,568,18062453,11483.77
1779561489,1932,268,570,18118282,11069.62
1779561494,1937,268,570,18177747,11643.73
1779561499,1942,268,570,18237986,11377.10
1779561504,1947,268,571,18302554,12441.65
1779561509,1952,268,571,18362951,11650.70
1779561515,1958,268,571,18420212,10959.52
1779561520,1963,268,571,18477979,11361.66
1779561525,1968,268,571,18539301,12077.85
1779561530,1973,268,572,18598832,11844.90
1779561535,1978,268,574,18659322,11827.21
1779561540,1983,268,576,18720394,12061.72
1779561545,1988,268,576,18782604,12396.55
1779561550,1993,268,576,18842090,11704.93
1779561555,1998,268,576,18915102,13439.50
1779561561,2004,268,576,18975076,12053.20
1779561566,2009,268,576,19034771,11698.41
1779561571,2014,268,576,19093905,11575.77
1779561576,2019,268,576,19156621,11858.61
1779561581,2024,268,576,19216072,12019.59
1779561586,2029,268,576,19273515,11490.88
1779561591,2034,268,576,19332088,11452.98
1779561596,2039,268,576,19388546,11452.03
1779561601,2044,268,576,19449068,12002.72
1779561607,2050,268,576,19512398,11906.42
1779561612,2055,268,576,19573313,11899.30
1779561617,2060,268,576,19629933,11525.76
1779561622,2065,268,576,19685791,11576.41
1779561627,2070,268,576,19746155,12154.52
1779561632,2075,268,576,19806383,11865.07
1779561637,2080,268,576,19871783,12828.10
1779561642,2085,268,576,19929309,11536.38
1779561647,2090,268,576,19990580,11977.17
1779561652,2095,268,576,20050725,11515.43
1779561658,2101,268,576,20110862,11407.73
1779561663,2106,268,576,20168492,11024.23
1779561668,2111,268,576,20224624,11196.74
1779561673,2116,268,576,20284940,11486.12
1779561678,2121,268,576,20344782,11451.20
1779561683,2126,268,576,20401147,11118.07
1779561688,2131,268,576,20466217,12462.74
1779561693,2136,268,576,20528984,12472.77
1779561698,2141,268,576,20591846,12460.80
1779561703,2146,268,576,20659315,13085.66
1779561708,2151,268,576,20717610,11760.50
1779561714,2157,268,576,20768827,10282.78
1779561719,2162,268,576,20831955,11850.14
1779561724,2167,268,576,20894372,11785.98
1779561729,2172,268,576,20951178,11513.73
1779561734,2177,268,576,21014314,12409.37
1779561739,2182,268,576,21077712,12459.87
1779561744,2187,268,576,21137883,11748.57
1779561749,2192,268,576,21197711,12217.02
1779561754,2197,268,576,21259221,12234.66
1779561759,2202,268,576,21325176,12960.89
1779561765,2208,268,576,21387672,12266.89
1779561770,2213,268,577,21446854,11869.75
1779561775,2218,268,577,21508857,12205.69
1779561780,2223,268,577,21572932,12213.27
1779561785,2228,268,577,21630296,11494.54
1779561790,2233,268,577,21693273,12652.22
1779561795,2238,268,577,21753249,11913.95
1779561800,2243,268,577,21811807,11591.82
1779561806,2249,268,577,21874560,12095.25
1779561811,2254,268,577,21938602,12540.60
1779561816,2259,268,577,22004975,12722.95
1779561821,2264,268,577,22065391,12016.46
1779561826,2269,268,577,22126230,12377.53
1779561831,2274,268,577,22186469,11904.34
1779561836,2279,268,577,22249858,12234.31
1779561841,2284,268,577,22309331,11545.78
1779561846,2289,268,577,22369448,11855.11
1779561852,2295,268,577,22430903,11994.93
1779561857,2300,268,577,22492159,11836.55
1779561862,2305,268,577,22556875,12375.79
1779561867,2310,268,577,22615809,11985.98
1779561872,2315,268,577,22677023,11841.45
1779561877,2320,268,577,22739630,12252.26
1779561882,2325,268,577,22798291,11684.57
1779561887,2330,268,577,22858030,11653.93
1779561892,2335,268,577,22921134,12306.73
1779561897,2340,268,577,22986753,13107.92
1779561903,2346,268,577,23042673,11101.03
1779561908,2351,268,578,23096828,10986.52
1779561913,2356,268,579,23154398,11178.26
1779561918,2361,268,579,23216088,11871.55
1779561923,2366,268,579,23268141,10792.87
1779561928,2371,268,580,23322979,10677.91
1779561933,2376,268,581,23379430,10807.98
1779561938,2381,268,581,23439223,11171.11
1779561943,2386,268,581,23499955,11934.98
1779561949,2392,268,581,23560286,11703.81
1779561954,2397,268,581,23619597,11795.89
1779561959,2402,268,581,23678763,11219.94
1779561964,2407,268,581,23741680,12722.34
1779561969,2412,268,581,23820877,15038.68
1779561974,2417,268,581,23903842,15886.15
1779561979,2422,268,581,23985508,16199.26
1779561984,2427,268,581,24065884,15381.91
1779561989,2432,268,581,24128627,12850.52
1779561994,2437,268,581,24191654,12443.12
1779562000,2443,268,581,24256171,12571.55
1779562005,2448,268,581,24314598,11537.54
1779562010,2453,268,581,24374167,11454.31
1779562015,2458,268,581,24440209,12707.42
1779562020,2463,268,581,24501177,12001.32
1779562025,2468,268,581,24563689,12474.15
1779562030,2473,268,581,24624318,12277.94
1779562035,2478,268,581,24689602,13078.02
1779562040,2483,268,581,24751954,12308.23
1779562046,2489,268,581,24813009,11916.48
1779562051,2494,268,581,24876192,12139.16
1779562056,2499,268,581,24935112,11879.87
1779562061,2504,268,581,24996714,11831.41
1779562066,2509,268,581,25058785,12063.58
1779562071,2514,268,581,25121268,12383.07
1779562076,2519,268,582,25176534,10858.13
1779562081,2524,268,582,25230966,10892.52
1779562086,2529,268,583,25287631,10726.58
1779562092,2535,268,583,25341496,10353.76
1779562097,2540,268,583,25403183,11890.85
1779562102,2545,268,583,25461865,11596.44
1779562107,2550,268,583,25528418,12610.88
1779562112,2555,268,583,25594623,12881.88
1779562117,2560,268,583,25656358,12465.22
1779562122,2565,268,583,25717137,12072.35
1779562127,2570,268,583,25780320,12360.57
1779562132,2575,268,583,25838288,11475.40
1779562137,2580,268,583,25898910,11937.34
1779562142,2585,268,583,25961267,12557.49
1779562148,2591,268,583,26027782,12628.64
1779562153,2596,268,583,26089999,12507.87
1779562158,2601,268,583,26168534,15451.13
1779562163,2606,268,583,26251835,16445.45
1779562168,2611,268,583,26335602,16390.07
1779562173,2616,268,583,26417729,16040.64
1779562178,2621,268,583,26500368,16427.97
1779562183,2626,268,583,26588188,16912.75
1779562188,2631,268,583,26672868,16694.12
1779562193,2636,268,583,26752618,15603.82
1779562198,2641,268,583,26820741,14110.15
1779562204,2647,268,583,26877445,11566.52
1779562209,2652,268,583,26940284,12149.15
1779562214,2657,268,583,27001094,12079.92
1779562219,2662,268,583,27063212,12183.10
1779562224,2667,268,583,27125207,12434.79
1779562229,2672,268,583,27183561,11615.30
1779562234,2677,268,584,27247009,12351.80
1779562240,2683,268,584,27306426,11354.35
1779562245,2688,268,584,27365949,11465.00
1779562250,2693,268,584,27422018,11168.08
1779562255,2698,268,584,27481829,11762.33
1779562260,2703,268,584,27540925,11597.42
1779562265,2708,268,584,27599947,11409.12
1779562270,2713,268,584,27668940,13051.37
1779562275,2718,268,584,27733867,12902.27
1779562280,2723,268,584,27795954,12230.08
1779562286,2729,268,584,27860272,12305.06
1779562291,2734,268,584,27919535,11648.01
1779562296,2739,268,584,27981367,12408.00
1779562301,2744,268,584,28039620,11694.34
1779562306,2749,268,584,28106545,13103.23
1779562311,2754,268,584,28163188,11182.35
1779562316,2759,268,584,28226723,12204.40
1779562321,2764,268,584,28282398,10933.73
1779562326,2769,268,584,28341417,11360.96
1779562331,2774,268,584,28403015,11727.88
1779562337,2780,268,584,28465624,12404.47
1779562342,2785,268,584,28529080,12467.13
1779562347,2790,268,584,28591982,12405.96
1779562352,2795,268,584,28658233,12999.49
1779562357,2800,268,584,28720721,12067.41
1779562362,2805,268,584,28777301,11593.13
1779562367,2810,268,584,28835567,11517.00
1779562372,2815,268,584,28900462,12691.29
1779562378,2821,268,584,28960091,11900.34
1779562383,2826,268,584,29016907,11567.11
1779562388,2831,268,584,29076921,11572.76
1779562393,2836,268,584,29132817,10772.38
1779562398,2841,268,584,29189784,11502.83
1779562403,2846,268,584,29246799,11160.87
1779562408,2851,268,584,29303421,11171.51
1779562413,2856,268,584,29365022,11565.03
1779562418,2861,268,584,29432064,12714.92
1779562424,2867,268,584,29500015,13370.86
1779562429,2872,268,584,29558324,11595.95
1779562434,2877,268,584,29618339,12032.24
1779562439,2882,268,584,29682993,12726.49
1779562444,2887,268,584,29748625,12757.03
1779562449,2892,268,584,29808638,12010.74
1779562454,2897,268,584,29868648,11900.42
1779562459,2902,268,584,29927490,11436.99
1779562464,2907,268,584,29988092,12180.50
1779562469,2912,268,584,30045812,10856.31
1779562475,2918,268,584,30106657,11746.92
1779562480,2923,268,584,30167631,11788.30
1779562485,2928,268,584,30232559,12425.84
1779562490,2933,268,584,30295487,12320.82
1779562495,2938,268,584,30358906,12662.18
1779562500,2943,268,584,30421552,12241.90
1779562505,2948,268,584,30480648,11895.03
1779562510,2953,268,584,30547849,13524.11
1779562515,2958,268,584,30609267,12390.50
1779562520,2963,268,584,30667976,12230.33
1779562526,2969,268,584,30727791,12019.27
1779562531,2974,268,584,30787019,11741.70
1779562536,2979,268,584,30842835,11029.34
1779562541,2984,268,584,30900779,11543.01
1779562546,2989,268,584,30966389,12387.23
1779562551,2994,268,584,31033987,13575.85
1779562556,2999,268,584,31116522,15687.57
1779562561,3004,268,584,31197051,15912.13
1779562566,3009,268,584,31257915,13188.81
1779562571,3014,268,584,31330366,13593.75
1779562577,3020,268,584,31389247,11998.67
1779562582,3025,268,584,31452217,12646.03
1779562587,3030,268,584,31513895,12013.31
1779562592,3035,268,584,31573106,12070.23
1779562597,3040,268,584,31635691,12418.58
1779562602,3045,268,584,31700883,12742.48
1779562607,3050,268,584,31763592,12162.80
1779562612,3055,268,584,31817055,10798.59
1779562617,3060,268,584,31879198,11956.28
1779562622,3065,268,584,31935919,11077.53
1779562628,3071,268,584,31992025,10875.69
1779562633,3076,268,584,32055278,12066.67
1779562638,3081,268,584,32116144,11862.99
1779562643,3086,268,584,32178148,11859.08
1779562648,3091,268,584,32238762,11720.33
1779562653,3096,268,584,32298914,12130.02
1779562658,3101,268,584,32364844,12423.31
1779562663,3106,268,584,32417890,11345.62
1779562668,3111,268,584,32475458,11080.07
1779562674,3117,268,584,32531997,11113.82
1779562679,3122,268,584,32589186,11527.40
1779562684,3127,268,584,32642054,10909.55
1779562689,3132,268,584,32700075,11531.05
1779562694,3137,268,584,32757076,11370.39
1779562699,3142,268,584,32813308,11116.67
1779562704,3147,268,584,32873577,11611.33
1779562709,3152,268,584,32935201,12358.34
1779562714,3157,268,584,32994296,11577.43
1779562719,3162,268,584,33055105,11864.87
1779562725,3168,268,584,33119274,12632.21
1779562730,3173,268,584,33174921,11415.18
1779562735,3178,268,584,33235563,11846.49
1779562740,3183,268,584,33298637,12330.58
1779562745,3188,268,584,33356818,11611.50
1779562750,3193,268,584,33413331,11275.57
1779562755,3198,268,584,33480609,13179.28
1779562760,3203,268,584,33538115,11672.22
1779562766,3209,268,584,33595594,11018.26
1779562771,3214,268,584,33656856,12056.83
1779562776,3219,268,584,33715829,11721.07
1779562781,3224,268,584,33779872,12034.53
1779562786,3229,268,584,33840299,11814.59
1779562791,3234,268,584,33897250,11188.08
1779562796,3239,268,584,33959793,11947.30
1779562801,3244,268,584,34018287,11473.76
1779562806,3249,268,584,34060623,9941.48
1779562811,3254,268,584,34127076,12939.18
1779562817,3260,268,584,34186319,11843.68
1779562822,3265,268,584,34247929,12217.20
1779562827,3270,268,584,34297951,10466.04
1779562832,3275,268,584,34353162,10487.28
1779562837,3280,268,584,34408416,10938.26
1779562842,3285,268,584,34464294,10706.78
1779562847,3290,268,584,34522954,11458.99
1779562852,3295,268,584,34585583,12464.47
1779562858,3301,268,584,34651159,12592.63
1779562863,3306,268,584,34710338,11422.59
1779562868,3311,268,584,34768543,11267.84
1779562873,3316,268,584,34823418,10940.43
1779562878,3321,268,584,34879962,11402.66
1779562883,3326,268,584,34939368,11399.40
1779562888,3331,268,584,34999494,11483.05
1779562893,3336,268,584,35059614,11696.53
1779562899,3342,268,584,35121830,11995.34
1779562904,3347,268,584,35186103,12646.57
1779562909,3352,268,584,35247123,12110.19
1779562914,3357,268,584,35305357,11849.36
1779562919,3362,268,584,35363861,11726.39
1779562924,3367,268,584,35422289,11640.09
1779562929,3372,268,584,35481425,11573.69
1779562934,3377,268,584,35545758,12352.36
1779562939,3382,268,584,35605272,11819.05
1779562944,3387,268,584,35671913,12521.21
1779562949,3392,268,584,35738179,13062.63
1779562955,3398,268,584,35804258,12956.17
1779562960,3403,268,584,35875052,13652.21
1779562965,3408,268,584,35934995,12117.25
1779562970,3413,268,584,35991396,11266.29
1779562975,3418,268,584,36051049,11676.77
1779562980,3423,268,584,36114449,12103.41
1779562985,3428,268,584,36172855,11466.47
1779562990,3433,268,584,36237221,12274.78
1779562996,3439,268,584,36297707,11882.11
1779563001,3444,268,584,36362730,12641.76
1779563006,3449,268,584,36417779,10715.12
1779563011,3454,268,584,36479021,11612.11
1779563016,3459,268,584,36536592,11225.79
1779563021,3464,268,584,36591168,11129.60
1779563026,3469,268,584,36646478,10743.98
1779563031,3474,268,584,36704153,11509.48
1779563036,3479,268,584,36761583,11185.35
1779563041,3484,268,584,36819852,11135.91
1779563047,3490,268,584,36878757,11367.77
1779563052,3495,268,584,36932721,11301.90
