ts,run_time,edges_found,paths_total,execs_done,execs_per_sec
1779565643,6086,269,617,67447708,10846.00
1779565648,6091,269,617,67502279,10840.97
1779565653,6096,269,617,67557063,10491.78
1779565658,6101,269,617,67614089,11072.76
1779565663,6106,269,617,67668899,10610.78
1779565668,6111,269,617,67729713,11615.85
1779565674,6117,269,617,67788058,11566.87
1779565679,6122,269,617,67843124,10845.79
1779565684,6127,269,617,67901251,11080.93
1779565689,6132,269,617,67958857,11048.72
1779565694,6137,269,617,68013291,10568.86
1779565699,6142,269,617,68071514,11473.05
1779565704,6147,269,617,68128668,11477.12
1779565709,6152,269,617,68191930,12319.66
1779565714,6157,269,617,68252478,11962.33
1779565720,6163,269,617,68314358,12092.96
1779565725,6168,269,617,68374219,11579.31
1779565730,6173,269,617,68432883,11234.22
1779565735,6178,269,617,68494929,12458.07
1779565740,6183,269,617,68552634,11230.63
1779565745,6188,269,617,68609363,11154.47
1779565750,6193,269,617,68665918,10720.10
1779565755,6198,269,617,68720754,11010.05
1779565760,6203,269,617,68775856,10833.42
1779565766,6209,269,617,68830774,10821.27
1779565771,6214,269,617,68890458,11529.44
1779565776,6219,269,618,68952701,12401.75
1779565781,6224,269,618,69019973,13579.83
1779565786,6229,269,618,69084216,12886.75
1779565791,6234,269,618,69147756,12495.47
1779565796,6239,269,618,69215888,13653.23
1779565801,6244,269,618,69277246,12253.64
1779565806,6249,269,618,69334506,11839.24
1779565811,6254,269,618,69389316,11066.55
1779565816,6259,269,618,69449967,11872.34
1779565822,6265,269,618,69516755,12892.71
1779565827,6270,269,618,69572205,10568.38
1779565832,6275,269,618,69629568,11455.47
1779565837,6280,269,618,69689876,11749.78
1779565842,6285,269,618,69744880,11359.85
1779565847,6290,269,618,69803047,11342.55
1779565852,6295,269,618,69861538,11523.38
1779565857,6300,269,618,69918906,11157.49
1779565863,6306,269,618,69980183,11949.42
1779565868,6311,269,618,70040515,12173.70
1779565873,6316,269,618,70096843,11081.79
1779565878,6321,269,618,70158519,12093.74
1779565883,6326,269,618,70214382,11253.78
1779565888,6331,269,618,70270961,11010.52
1779565893,6336,269,618,70334249,12201.91
1779565898,6341,269,618,70393920,11938.48
1779565903,6346,269,618,70452055,11736.74
1779565908,6351,269,618,70508671,10740.98
1779565913,6356,269,618,70581527,13894.71
1779565919,6362,269,618,70659638,15174.57
1779565924,6367,269,618,70711373,11091.59
1779565929,6372,269,618,70771894,11857.28
1779565934,6377,269,618,70829129,11340.50
1779565939,6382,269,618,70889646,11998.65
1779565944,6387,269,618,70949717,11615.27
1779565949,6392,269,618,71008688,11568.10
1779565954,6397,269,618,71068651,11555.69
1779565959,6402,269,618,71130907,12228.00
1779565965,6408,269,618,71192063,12408.86
1779565970,6413,269,618,71260085,12871.83
1779565975,6418,269,618,71319399,11880.16
1779565980,6423,269,618,71375195,10827.21
1779565985,6428,269,618,71431449,10609.72
1779565990,6433,269,618,71494722,12376.15
1779565995,6438,269,618,71558660,12255.43
1779566000,6443,269,618,71613994,10944.23
1779566005,6448,269,618,71671043,11042.46
1779566010,6453,269,618,71733087,12021.88
1779566016,6459,269,618,71796092,12413.55
1779566021,6464,269,618,71852497,11623.22
1779566026,6469,269,618,71911016,11605.83
1779566031,6474,269,618,71972876,12155.68
1779566036,6479,269,618,72032451,12032.58
1779566041,6484,269,618,72089623,11363.61
1779566046,6489,269,618,72155494,12180.54
1779566051,6494,269,618,72217813,12138.69
1779566056,6499,269,618,72281915,13044.02
1779566061,6504,269,618,72354595,13610.52
1779566067,6510,269,618,72419777,13134.10
1779566072,6515,269,618,72479593,12025.93
1779566077,6520,269,618,72539828,11789.95
1779566082,6525,269,618,72601013,11842.41
1779566087,6530,269,618,72659774,11810.79
1779566092,6535,269,618,72716944,11228.36
1779566097,6540,269,618,72771913,11197.95
1779566103,6546,269,618,72829957,10938.31
1779566108,6551,269,618,72887308,11142.29
1779566113,6556,269,618,72947508,11598.11
1779566118,6561,269,618,73008750,12046.36
1779566123,6566,269,618,73067758,11682.68
1779566128,6571,269,618,73128871,11620.05
1779566133,6576,269,618,73181972,10813.92
1779566138,6581,269,618,73239392,10880.98
1779566144,6587,269,618,73302531,12025.91
1779566149,6592,269,618,73361325,11283.64
1779566154,6597,269,618,73421043,11281.65
1779566159,6602,269,618,73475054,10856.65
1779566164,6607,269,618,73536065,11101.28
1779566169,6612,269,618,73589122,10849.60
1779566174,6617,269,618,73646561,11019.87
1779566179,6622,269,618,73703953,10963.31
1779566185,6628,269,618,73763260,11395.61
1779566190,6633,269,618,73830035,13116.03
1779566195,6638,269,618,73892564,12337.34
1779566200,6643,269,618,73956783,12898.95
1779566205,6648,269,618,74014609,11584.67
1779566210,6653,269,618,74076634,12090.70
1779566215,6658,269,618,74137635,12044.14
1779566220,6663,269,618,74198031,11988.19
1779566225,6668,269,618,74259990,11940.78
1779566230,6673,269,618,74322563,12221.73
1779566236,6679,269,618,74382135,11843.13
1779566241,6684,269,618,74450204,13044.66
1779566246,6689,269,618,74513526,12429.90
1779566251,6694,269,618,74577648,12638.23
1779566256,6699,269,618,74639866,12120.56
1779566261,6704,269,618,74706984,12890.87
1779566266,6709,269,618,74764540,11419.00
1779566271,6714,269,618,74829280,12702.32
1779566276,6719,269,618,74885757,11398.35
1779566282,6725,269,618,74945610,11366.27
1779566287,6730,269,618,75005833,12103.83
1779566292,6735,269,618,75064464,11637.80
1779566297,6740,269,618,75143075,15244.44
1779566302,6745,269,618,75229556,16652.37
1779566307,6750,269,618,75313393,16249.60
1779566312,6755,269,618,75398194,16790.66
1779566317,6760,269,618,75481484,16532.36
1779566322,6765,269,618,75568388,17133.16
1779566327,6770,269,618,75652254,16318.08
1779566332,6775,269,618,75740968,17302.20
1779566337,6780,269,618,75831961,18028.84
1779566342,6785,269,618,75922616,17635.67
1779566347,6790,269,618,76008588,17279.10
1779566353,6796,269,618,76093941,16735.80
1779566358,6801,269,618,76180863,16883.24
1779566363,6806,269,618,76266187,16930.70
1779566368,6811,269,618,76348765,16412.11
1779566373,6816,269,618,76434419,16857.58
1779566378,6821,269,618,76520324,16767.27
1779566383,6826,269,618,76604880,16500.74
1779566388,6831,269,618,76690686,16774.00
1779566393,6836,269,618,76778398,17251.01
1779566398,6841,269,618,76869100,17711.17
1779566403,6846,269,618,76948311,15570.51
1779566408,6851,269,618,77031140,16143.35
1779566414,6857,269,618,77113767,16030.25
1779566419,6862,269,618,77195490,16169.44
1779566424,6867,269,618,77280255,16544.29
1779566429,6872,269,618,77363269,15981.81
1779566434,6877,269,618,77447616,16361.53
1779566439,6882,269,618,77531815,16488.35
1779566444,6887,269,618,77612199,15425.11
1779566449,6892,269,618,77675015,13223.17
1779566454,6897,269,618,77741131,13024.99
1779566459,6902,269,618,77796803,11273.34
1779566464,6907,269,618,77859252,12026.33
1779566469,6912,269,618,77919423,12219.08
1779566475,6918,269,618,77983886,12631.77
1779566480,6923,269,618,78046167,12032.66
1779566485,6928,269,618,78110708,12696.50
1779566490,6933,269,618,78170925,12133.32
1779566495,6938,269,618,78233739,12180.29
1779566500,6943,269,618,78296290,12419.52
1779566505,6948,269,618,78354511,12147.48
1779566510,6953,269,618,78414606,11887.25
1779566515,6958,269,618,78479073,12352.43
1779566520,6963,269,618,78540864,12091.96
1779566526,6969,269,618,78606080,12599.08
1779566531,6974,269,618,78666776,11853.99
1779566536,6979,269,618,78728166,12241.70
1779566541,6984,269,618,78794761,12648.99
1779566546,6989,269,618,78863038,13448.29
1779566551,6994,269,618,78926938,12346.57
1779566556,6999,269,618,78988726,12221.73
1779566561,7004,269,618,79046302,11325.36
1779566566,7009,269,618,79104834,11626.36
1779566571,7014,269,618,79181650,14733.14
1779566577,7020,269,618,79252245,13290.37
1779566582,7025,269,618,79316967,12801.76
1779566587,7030,269,618,79374857,11683.30
1779566592,7035,269,618,79431768,11377.40
1779566597,7040,269,618,79496553,12494.71
1779566602,7045,269,618,79561587,12707.47
1779566607,7050,269,618,79626313,12920.25
1779566612,7055,269,618,79689260,12094.89
1779566617,7060,269,618,79755504,12581.82
1779566623,7066,269,618,79822744,13354.80
1779566628,7071,269,618,79893381,14110.53
1779566633,7076,269,618,79972970,15463.42
1779566638,7081,269,618,80049438,14728.73
1779566643,7086,269,618,80113191,12994.29
1779566648,7091,269,618,80175847,12341.09
1779566653,7096,269,618,80232514,10692.87
1779566658,7101,269,618,80293399,11731.71
1779566663,7106,269,618,80354929,12276.26
1779566668,7111,269,618,80418601,12737.40
1779566674,7117,269,618,80487600,13387.12
1779566679,7122,269,618,80555284,13276.08
1779566684,7127,269,618,80615368,11988.43
1779566689,7132,269,618,80675808,11932.18
1779566694,7137,269,618,80733730,11443.45
1779566699,7142,269,618,80794638,11726.22
1779566704,7147,269,618,80848572,11033.05
1779566709,7152,269,618,80911815,12256.10
1779566714,7157,269,618,80970910,11421.95
1779566720,7163,269,618,81028344,11081.65
1779566725,7168,269,618,81097075,12879.37
1779566730,7173,269,618,81165415,13425.33
1779566735,7178,269,618,81227724,12442.40
1779566740,7183,269,618,81294550,13043.59
1779566745,7188,269,618,81364747,13602.84
1779566750,7193,269,618,81429237,12665.48
1779566755,7198,269,618,81487531,11955.63
1779566760,7203,269,618,81548182,12141.17
1779566765,7208,269,618,81609612,12170.78
1779566771,7214,269,618,81674388,12445.49
1779566776,7219,269,618,81732747,11750.05
1779566781,7224,269,618,81795314,12118.62
1779566786,7229,269,618,81855910,11931.83
1779566791,7234,269,618,81916391,11480.52
1779566796,7239,269,618,81981390,12143.87
1779566801,7244,269,618,82045744,12526.34
1779566806,7249,269,618,82109832,12300.40
1779566811,7254,269,618,82170807,11993.03
1779566816,7259,269,618,82231889,12021.24
1779566822,7265,269,618,82295352,12200.11
1779566827,7270,269,618,82355958,12168.50
1779566832,7275,269,618,82414505,11718.91
1779566837,7280,269,618,82477084,12485.44
1779566842,7285,269,618,82544870,12790.85
1779566847,7290,269,618,82605168,12137.89
1779566852,7295,269,618,82665365,12327.81
1779566857,7300,269,618,82725771,12233.56
1779566862,7305,269,618,82785375,11825.05
1779566868,7311,269,618,82845816,11682.20
1779566873,7316,269,618,82903753,11271.62
1779566878,7321,269,618,82969684,12588.35
1779566883,7326,269,618,83030633,12010.74
1779566888,7331,269,618,83094371,12550.09
1779566893,7336,269,618,83161831,13048.88
1779566898,7341,269,618,83215562,11337.73
1779566903,7346,269,618,83271971,11139.55
1779566908,7351,269,618,83336768,12428.93
1779566913,7356,269,618,83401298,12107.62
1779566918,7361,269,618,83464007,12516.35
