ts,run_time,edges_found,paths_total,execs_done,execs_per_sec
1779560766,1209,269,508,8834710,7759.44
1779560771,1214,269,508,8875843,8154.56
1779560776,1219,269,508,8911928,6980.59
1779560781,1224,269,508,8945054,6570.53
1779560787,1230,269,508,8982083,6862.02
1779560792,1235,269,508,9018885,7317.68
1779560797,1240,269,508,9052582,6496.63
1779560802,1245,269,508,9080168,5759.07
1779560807,1250,269,508,9111844,6516.61
1779560812,1255,269,508,9152097,7845.32
1779560817,1260,269,508,9193638,7885.27
1779560822,1265,269,508,9230704,7331.91
1779560827,1270,269,508,9264931,6260.99
1779560832,1275,269,508,9294897,6198.40
1779560838,1281,269,508,9330621,6946.96
1779560843,1286,269,508,9371317,7560.12
1779560848,1291,269,508,9400118,6014.33
1779560853,1296,269,508,9434320,7372.78
1779560858,1301,269,508,9479003,8098.29
1779560863,1306,269,508,9515102,7441.79
1779560868,1311,269,508,9547056,6813.96
1779560873,1316,269,508,9595774,9730.67
1779560878,1321,269,508,9650620,10874.64
1779560883,1326,269,508,9701303,10348.98
1779560888,1331,269,508,9763123,11726.09
1779560894,1337,269,508,9820829,11458.91
1779560899,1342,269,509,9890160,13269.74
1779560904,1347,269,509,9947477,11223.65
1779560909,1352,269,510,10009139,12297.30
1779560914,1357,269,511,10073609,12242.43
1779560919,1362,269,511,10137952,12692.71
1779560924,1367,269,511,10199809,12490.96
1779560929,1372,269,511,10262400,12528.93
1779560935,1378,269,511,10324682,12026.73
1779560940,1383,269,511,10380125,11126.41
1779560945,1388,269,511,10438085,11233.82
1779560950,1393,269,511,10500324,11933.77
1779560955,1398,269,511,10557831,11614.36
1779560960,1403,269,511,10619394,12050.01
1779560965,1408,269,511,10673141,10767.76
1779560970,1413,269,511,10730708,11535.21
1779560975,1418,269,511,10793682,12277.48
1779560981,1424,269,511,10852467,11772.79
1779560986,1429,269,511,10909212,11301.38
1779560991,1434,269,511,10966406,11447.09
1779560996,1439,269,511,11027366,12089.97
1779561001,1444,269,511,11084176,11061.94
1779561006,1449,269,511,11143721,11370.80
1779561011,1454,269,511,11202796,11394.17
1779561016,1459,269,511,11259782,10971.91
1779561021,1464,269,511,11316119,10823.68
1779561027,1470,269,511,11372998,10796.16
1779561032,1475,269,511,11417105,8502.58
1779561037,1480,269,511,11475901,10849.80
1779561042,1485,269,511,11539552,12503.23
1779561047,1490,269,511,11598306,11602.01
1779561052,1495,269,511,11647300,10104.17
1779561057,1500,269,512,11706025,11227.57
1779561062,1505,269,512,11756562,10635.86
1779561067,1510,269,513,11810638,10768.88
1779561072,1515,269,513,11871914,11716.60
1779561078,1521,269,514,11926629,10549.37
1779561083,1526,269,514,11986601,11358.70
1779561088,1531,269,514,12042855,10667.68
1779561093,1536,269,514,12101760,11194.05
1779561098,1541,269,514,12158123,10953.78
1779561103,1546,269,515,12217651,11382.45
1779561108,1551,269,516,12276493,10974.16
1779561114,1557,269,516,12333539,11025.81
1779561119,1562,269,517,12389497,10844.88
1779561124,1567,269,517,12450074,11871.14
1779561129,1572,269,519,12506748,11223.29
1779561134,1577,269,519,12562296,10901.90
1779561139,1582,269,519,12617497,10309.36
1779561144,1587,269,521,12673279,10887.04
1779561150,1593,269,522,12723998,9963.67
1779561155,1598,269,522,12782381,11513.24
1779561160,1603,269,522,12838028,10770.62
1779561165,1608,269,522,12900042,12086.17
1779561170,1613,269,522,12959138,11787.31
1779561175,1618,269,522,13021049,12128.12
1779561180,1623,269,523,13073346,10503.36
1779561185,1628,269,523,13133325,11329.12
1779561190,1633,269,523,13190948,11343.91
1779561195,1638,269,523,13247191,10936.44
1779561201,1644,269,524,13301828,10455.54
1779561206,1649,269,525,13355474,10757.48
1779561211,1654,269,526,13416509,11846.69
1779561216,1659,269,526,13474588,11531.73
1779561221,1664,269,526,13533307,11462.53
1779561226,1669,269,526,13590757,10945.97
1779561231,1674,269,526,13651564,11735.28
1779561237,1680,269,526,13724602,13883.83
1779561242,1685,269,526,13803397,15234.48
1779561247,1690,269,526,13882058,15368.49
1779561252,1695,269,526,13964186,16172.75
1779561257,1700,269,526,14042810,15521.47
1779561262,1705,269,526,14124398,15784.90
1779561267,1710,269,526,14206459,16204.23
1779561272,1715,269,526,14286500,15682.69
1779561277,1720,269,526,14365669,15819.72
1779561282,1725,269,526,14442920,14919.71
1779561287,1730,269,526,14522529,15614.71
1779561293,1736,269,526,14601264,15454.55
1779561298,1741,269,526,14681744,15699.89
1779561303,1746,269,526,14758940,15186.81
1779561308,1751,269,526,14836447,15224.33
1779561313,1756,269,526,14914035,15390.87
1779561318,1761,269,526,14998953,16283.20
1779561323,1766,269,526,15081296,16146.23
1779561328,1771,269,526,15156707,14837.53
1779561333,1776,269,526,15234349,15295.14
1779561338,1781,269,526,15312276,14931.60
1779561343,1786,269,526,15384047,14208.82
1779561349,1792,269,526,15456660,14193.99
1779561354,1797,269,526,15529705,14363.46
1779561359,1802,269,527,15602359,14276.57
1779561364,1807,269,528,15674203,13925.33
1779561369,1812,269,532,15749355,14719.33
1779561374,1817,269,532,15824509,14559.40
1779561379,1822,269,532,15905801,15690.65
1779561384,1827,269,532,15987614,16024.01
1779561389,1832,269,532,16049639,12144.46
1779561395,1838,269,533,16109643,11586.44
1779561400,1843,269,533,16168466,11786.62
1779561405,1848,269,533,16228216,12388.06
1779561410,1853,269,533,16290671,11965.76
1779561415,1858,269,534,16354035,12078.54
1779561420,1863,269,537,16413475,11850.14
1779561425,1868,269,539,16472929,11771.11
1779561430,1873,269,539,16534755,11775.28
1779561436,1879,269,540,16599378,12270.81
1779561441,1884,269,540,16663002,12434.37
1779561446,1889,269,540,16725794,12418.83
1779561451,1894,269,541,16788826,12360.98
1779561456,1899,269,543,16847149,11385.48
1779561461,1904,269,543,16906452,11652.03
1779561466,1909,269,543,16960529,10959.45
1779561471,1914,269,544,17017569,11129.81
1779561476,1919,269,544,17081625,12436.60
1779561481,1924,269,544,17130009,10003.94
1779561486,1929,269,544,17187051,11254.36
1779561492,1935,269,544,17246721,11776.72
1779561497,1940,269,544,17303646,11523.85
1779561502,1945,269,544,17359062,10832.80
1779561507,1950,269,544,17425054,12521.62
1779561512,1955,269,544,17483623,11687.98
1779561517,1960,269,544,17540565,11488.83
1779561522,1965,269,544,17597607,10973.11
1779561528,1971,269,544,17656968,11369.13
1779561533,1976,269,544,17715713,11576.75
1779561538,1981,269,544,17775912,11618.93
1779561543,1986,269,544,17828615,10600.88
1779561548,1991,269,544,17881144,10630.04
1779561553,1996,269,544,17940024,11399.89
1779561558,2001,269,544,17998649,10974.18
1779561563,2006,269,544,18071993,14121.00
1779561568,2011,269,544,18136400,12775.01
1779561574,2017,269,544,18196714,12051.19
1779561579,2022,269,544,18252268,10883.43
1779561584,2027,269,544,18313094,11608.34
1779561589,2032,269,544,18367412,10904.20
1779561594,2037,269,544,18427116,11530.11
1779561599,2042,269,544,18486799,11608.91
1779561604,2047,269,544,18538603,10099.88
1779561609,2052,269,544,18595643,10974.78
1779561614,2057,269,544,18653333,10922.15
1779561620,2063,269,544,18706208,10989.24
1779561625,2068,269,544,18769450,11950.13
1779561630,2073,269,544,18826648,11413.99
1779561635,2078,269,544,18885873,11514.97
1779561640,2083,269,544,18945169,10955.82
1779561645,2088,269,544,19004610,11641.85
1779561650,2093,269,544,19062230,11040.01
1779561655,2098,269,544,19120957,11653.80
1779561660,2103,269,544,19183031,12030.21
1779561666,2109,269,544,19229923,9188.95
1779561671,2114,269,544,19283271,10142.78
1779561676,2119,269,545,19342434,11384.98
1779561681,2124,269,545,19401512,11470.16
1779561686,2129,269,545,19461378,12065.00
1779561691,2134,269,547,19521133,11819.40
1779561696,2139,269,547,19581497,11777.34
1779561701,2144,269,547,19637334,10772.61
1779561707,2150,269,547,19691492,10823.91
1779561712,2155,269,547,19754165,11396.09
1779561717,2160,269,547,19814890,11901.78
1779561722,2165,269,547,19871847,10961.65
1779561727,2170,269,547,19932463,11432.69
1779561732,2175,269,547,19989268,11192.13
1779561737,2180,269,547,20043437,10661.07
1779561742,2185,269,547,20103960,11943.25
1779561748,2191,269,547,20164673,11751.88
1779561753,2196,269,547,20223669,11322.01
1779561758,2201,269,547,20282967,11227.14
1779561763,2206,269,548,20341750,11255.84
1779561768,2211,269,548,20400415,11219.63
1779561773,2216,269,548,20460063,11618.74
1779561778,2221,269,548,20524376,12638.08
1779561783,2226,269,549,20580899,11267.27
1779561789,2232,269,549,20639369,11340.50
1779561794,2237,269,549,20694423,11262.36
1779561799,2242,269,549,20756595,12115.96
1779561804,2247,269,549,20813426,11296.99
1779561809,2252,269,549,20874460,12069.58
1779561814,2257,269,549,20949704,14579.85
1779561819,2262,269,549,21026555,14688.17
1779561824,2267,269,549,21088617,12755.38
1779561829,2272,269,549,21164937,14749.39
1779561834,2277,269,549,21226553,11962.46
1779561840,2283,269,549,21289639,11891.49
1779561845,2288,269,549,21347067,11391.86
1779561850,2293,269,549,21409502,12033.07
1779561855,2298,269,549,21470937,11904.94
1779561860,2303,269,549,21527883,11353.71
1779561865,2308,269,549,21583348,10750.77
1779561870,2313,269,549,21644387,11757.83
1779561875,2318,269,549,21710022,12717.66
1779561880,2323,269,549,21774697,12689.12
1779561886,2329,269,549,21843500,12885.83
1779561891,2334,269,549,21903219,11724.14
1779561896,2339,269,549,21964794,11737.84
1779561901,2344,269,549,22016306,10231.08
1779561906,2349,269,549,22071481,10427.99
1779561911,2354,269,549,22129840,11269.11
1779561916,2359,269,549,22186673,11154.54
1779561921,2364,269,549,22242912,10969.35
1779561926,2369,269,549,22301232,10795.90
1779561932,2375,269,549,22351515,12071.35
1779561937,2380,269,549,22417213,12551.13
1779561942,2385,269,549,22477467,11903.42
1779561947,2390,269,549,22530166,10523.98
1779561952,2395,269,549,22587441,10733.74
1779561957,2400,269,549,22644835,10927.69
1779561962,2405,269,549,22700058,10822.89
1779561967,2410,269,549,22776175,14225.51
1779561973,2416,269,549,22855603,15086.92
1779561978,2421,269,549,22937385,15910.38
1779561983,2426,269,549,23018051,15778.65
1779561988,2431,269,549,23084887,13551.05
1779561993,2436,269,549,23144464,12233.34
1779561998,2441,269,549,23204259,12048.84
1779562003,2446,269,549,23259744,11046.15
1779562008,2451,269,549,23319842,11675.52
1779562013,2456,269,549,23380207,11565.25
1779562019,2462,269,549,23442824,12058.43
1779562024,2467,269,549,23504485,12375.55
1779562029,2472,269,549,23572581,12446.27
1779562034,2477,269,549,23632289,11751.40
1779562039,2482,269,549,23684833,10293.47
1779562044,2487,269,549,23742385,11073.73
1779562049,2492,269,549,23800540,10904.30
1779562054,2497,269,549,23860087,11190.20
1779562059,2502,269,549,23921675,12101.43
1779562065,2508,269,551,23985083,12112.11
1779562070,2513,269,551,24050255,12967.04
1779562075,2518,269,551,24106373,10715.91
1779562080,2523,269,551,24158104,10366.80
1779562085,2528,269,551,24219534,11476.44
1779562090,2533,269,551,24277724,11219.25
1779562095,2538,269,551,24337855,11629.06
1779562100,2543,269,551,24399989,12319.69
1779562106,2549,269,551,24464513,12338.40
1779562111,2554,269,551,24532373,13038.44
1779562116,2559,269,551,24597995,12991.18
1779562121,2564,269,551,24663301,12679.93
1779562126,2569,269,551,24725302,11807.25
1779562131,2574,269,552,24784208,11709.96
1779562136,2579,269,552,24838776,11289.70
1779562141,2584,269,552,24895545,10927.82
1779562146,2589,269,552,24955602,11539.18
1779562151,2594,269,552,25007973,10720.49
1779562157,2600,269,553,25080074,14261.88
1779562162,2605,269,554,25156921,15075.13
1779562167,2610,269,554,25233516,14794.18
1779562172,2615,269,554,25313290,15666.18
1779562177,2620,269,554,25395300,16297.20
1779562182,2625,269,554,25480501,16790.52
1779562187,2630,269,554,25560636,16037.84
1779562192,2635,269,554,25639260,15294.74
1779562197,2640,269,554,25702742,12616.23
1779562202,2645,269,555,25758448,10833.06
1779562208,2651,269,556,25817437,11411.76
1779562213,2656,269,558,25878653,11918.42
1779562218,2661,269,558,25937948,11820.72
1779562223,2666,269,559,25995993,11463.18
1779562228,2671,269,560,26054327,11444.05
1779562233,2676,269,561,26115381,12042.96
1779562238,2681,269,563,26177862,11616.74
1779562243,2686,269,564,26238513,11668.43
1779562249,2692,269,564,26298596,11804.91
1779562254,2697,269,564,26356004,11351.13
1779562259,2702,269,564,26412385,11341.84
1779562264,2707,269,564,26471768,11334.70
1779562269,2712,269,564,26530179,11508.69
1779562274,2717,269,564,26591500,12161.63
1779562279,2722,269,564,26655778,12602.27
1779562284,2727,269,564,26711698,11088.34
1779562289,2732,269,564,26773757,11886.44
1779562295,2738,269,564,26827238,10251.86
1779562300,2743,269,564,26886701,11431.67
1779562305,2748,269,564,26950657,12295.15
1779562310,2753,269,564,27006173,11084.31
1779562315,2758,269,564,27065796,11520.68
1779562320,2763,269,564,27120717,10897.23
1779562325,2768,269,564,27176389,11079.52
1779562330,2773,269,564,27234610,11793.96
1779562335,2778,269,564,27297248,12152.17
1779562341,2784,269,564,27362213,12528.19
1779562346,2789,269,564,27419161,11770.04
1779562351,2794,269,564,27480351,12151.90
1779562356,2799,269,564,27545536,12519.85
1779562361,2804,269,564,27604082,11788.87
1779562366,2809,269,564,27664444,11558.67
1779562371,2814,269,564,27721734,11546.60
1779562376,2819,269,564,27780928,11575.32
1779562382,2825,269,564,27841411,11125.83
1779562387,2830,269,564,27901620,11965.57
1779562392,2835,269,564,27967329,12344.38
1779562397,2840,269,564,28027969,12111.91
1779562402,2845,269,564,28090400,12605.24
1779562407,2850,269,564,28147927,11498.37
1779562412,2855,269,564,28205061,11469.07
1779562417,2860,269,564,28271437,12920.45
1779562422,2865,269,564,28335345,12934.69
1779562427,2870,269,564,28395239,11674.56
1779562432,2875,269,564,28451557,10739.91
1779562438,2881,269,564,28504557,10623.86
1779562443,2886,269,564,28562783,10918.06
1779562448,2891,269,564,28621698,11391.47
1779562453,2896,269,565,28684129,12114.22
1779562458,2901,269,565,28738021,10871.82
1779562463,2906,269,565,28799704,11814.99
1779562468,2911,269,565,28862429,12012.37
1779562473,2916,269,565,28921798,11867.28
1779562478,2921,269,565,28978632,11305.85
1779562483,2926,269,565,29038126,11462.55
1779562489,2932,269,565,29095876,11474.08
1779562494,2937,269,565,29161538,12657.62
1779562499,2942,269,566,29217104,11087.73
1779562504,2947,269,569,29274299,11393.69
1779562509,2952,269,569,29334519,11817.46
1779562514,2957,269,569,29396442,12002.17
1779562519,2962,269,569,29452680,11195.07
1779562524,2967,269,569,29509694,11386.32
1779562529,2972,269,569,29566590,11294.01
1779562534,2977,269,569,29624338,11344.38
1779562540,2983,269,569,29682608,11101.37
1779562545,2988,269,569,29744248,12072.67
1779562550,2993,269,569,29806635,12497.17
1779562555,2998,269,569,29869964,12327.17
1779562560,3003,269,569,29930648,11747.07
1779562565,3008,269,569,29984167,10902.46
1779562570,3013,269,569,30050370,13170.98
1779562575,3018,269,569,30116573,12659.54
1779562581,3024,269,569,30173257,11215.40
1779562586,3029,269,569,30241420,13486.09
1779562591,3034,269,570,30307978,12536.77
1779562596,3039,269,570,30368880,12027.50
1779562601,3044,269,570,30428063,11720.46
1779562606,3049,269,570,30487890,11604.14
1779562611,3054,269,570,30543899,11111.44
1779562616,3059,269,570,30598660,10626.26
1779562621,3064,269,570,30652875,11012.80
1779562627,3070,269,570,30714320,11961.88
1779562632,3075,269,570,30773227,11595.29
1779562637,3080,269,570,30834489,11304.98
1779562642,3085,269,570,30890398,11265.92
1779562647,3090,269,570,30948064,11129.28
1779562652,3095,269,571,31007251,12358.08
1779562657,3100,269,572,31071851,12285.88
1779562662,3105,269,572,31132748,11911.06
1779562668,3111,269,572,31187092,10742.22
1779562673,3116,269,572,31245815,11337.04
1779562678,3121,269,572,31310188,12288.22
1779562683,3126,269,572,31368844,11338.27
1779562688,3131,269,572,31426318,11244.46
1779562693,3136,269,572,31485637,11783.00
1779562698,3141,269,572,31541859,10811.86
1779562703,3146,269,572,31597729,11293.05
1779562708,3151,269,572,31656079,11310.29
1779562714,3157,269,572,31713997,11248.68
1779562719,3162,269,572,31772406,11547.69
1779562724,3167,269,572,31831333,11400.38
1779562729,3172,269,572,31891439,11119.57
1779562734,3177,269,572,31944832,10692.47
1779562739,3182,269,572,32008339,12260.06
1779562744,3187,269,572,32062129,10825.75
1779562749,3192,269,572,32117193,10911.19
1779562755,3198,269,572,32173963,11126.46
1779562760,3203,269,572,32232580,11295.04
1779562765,3208,269,572,32290177,11604.55
1779562770,3213,269,572,32345913,10611.34
1779562775,3218,269,572,32406854,11524.78
1779562780,3223,269,572,32467308,11426.56
1779562785,3228,269,572,32522656,10932.23
1779562791,3234,269,572,32578456,11499.54
1779562796,3239,269,572,32637595,11742.29
1779562801,3244,269,572,32698003,11215.16
1779562806,3249,269,572,32748812,10686.35
1779562811,3254,269,572,32797459,9577.92
1779562816,3259,269,572,32853994,10898.50
1779562821,3264,269,572,32926898,14324.88
1779562826,3269,269,572,33007692,15629.82
1779562831,3274,269,572,33087890,15718.47
1779562837,3280,269,572,33144975,12122.55
1779562842,3285,269,572,33204652,11644.56
1779562847,3290,269,572,33260335,11221.15
1779562852,3295,269,572,33320747,11707.54
1779562857,3300,269,572,33379387,11944.46
1779562862,3305,269,573,33440591,11569.43
1779562867,3310,269,573,33494845,10790.18
1779562872,3315,269,573,33554256,11119.92
1779562878,3321,269,573,33612485,11585.87
1779562883,3326,269,573,33673197,12122.38
1779562888,3331,269,573,33728894,11244.16
1779562893,3336,269,573,33787450,11399.63
1779562898,3341,269,573,33846572,11497.29
1779562903,3346,269,573,33909640,12332.85
1779562908,3351,269,573,33967009,11797.33
1779562913,3356,269,573,34023774,11463.24
1779562918,3361,269,573,34083907,11722.33
1779562924,3367,269,573,34143799,11771.07
1779562929,3372,269,573,34206735,12041.55
1779562934,3377,269,573,34271053,12389.93
1779562939,3382,269,573,34332322,12232.38
1779562944,3387,269,573,34392227,11753.94
1779562949,3392,269,573,34454225,12291.46
1779562954,3397,269,573,34514570,11675.26
1779562959,3402,269,574,34571606,11064.81
1779562964,3407,269,574,34628457,11194.33
1779562970,3413,269,574,34683406,10194.99
1779562975,3418,269,574,34739685,10896.63
1779562980,3423,269,574,34800985,11982.35
1779562985,3428,269,574,34863155,12317.44
1779562990,3433,269,574,34918480,10965.74
1779562995,3438,269,574,34975757,11223.44
1779563000,3443,269,574,35031996,10999.90
1779563005,3448,269,574,35090532,11624.90
1779563010,3453,269,574,35155519,13321.86
1779563015,3458,269,574,35232082,14805.54
1779563020,3463,269,574,35302298,14512.11
1779563026,3469,269,574,35379920,15108.86
1779563031,3474,269,574,35457364,15126.13
1779563036,3479,269,574,35536381,15383.75
1779563041,3484,269,574,35613646,15252.89
1779563046,3489,269,574,35690670,15094.06
1779563051,3494,269,574,35765955,14593.88
1779563056,3499,269,574,35826641,12592.47
